FONUM,Location,Open,Closed,CountA,CountB,Service,CountC,Region2,CountD,Country,SiteCode,Code,Person,DuplicateName,Occupancy,RegionCode,Fields,Month
1111,Floor Japan,3914,LNW,1/2/2023,2/7/2023,9/9/9999,60,LNW,BUTLER,B/C,26 OKINAWA,SLOT,2023,0,,,1111 Floor Japan|Marine Corps 338291 338291-5237348|3914 LNW KAS RLP MEAL TICKET|1/2/2023|2/7/2023 9/9/9999|60 LNW|BUTLER B/C|26 OKINAWA|SLOT|2023|0,June 2023
1111,Floor Japan,1377,AIN,1/21/2017 5/15/2021 9/9/9999,60,AIN,BUTLER,B/C,26,OKINAWA,SLOT,2017,6,,,,1111 Floor Japan|Marine Corps 337917 337917-XAR672763|1377 AIN A560 MULTI WIN13 (SAP-MJP)|1/21/2017 5/15/2021 9/9/9999|60 AIN|BUTLER B/C|26 OKINAWA|SLOT|2017|6,June 2023
1111,Floor Japan,1377,AIN,1/21/2017 5/15/2021 9/9/9999,60,AIN,BUTLER,B/C,26,OKINAWA,SLOT,2017,6,,,,1111 Floor Japan|Marine Corps 337915 337915-XAR672755|1377 AIN A560 MULTI WIN13 (SAP-MJP)|1/21/2017 5/15/2021 9/9/9999|60 AIN|BUTLER B/C|26 OKINAWA|SLOT|2017|6,June 2023
1111,Floor Japan,3511,KON,4/3/2019 5/15/2021 9/9/9999,60,KON,BUTLER,B/C,26,OKINAWA,SLOT,2019,4,,,,1111 Floor Japan|Marine Corps 338056 338056-146184|3511 KON CONC SELEXION MULTI 12|4/3/2019 5/15/2021 9/9/9999|60 KON|BUTLER B/C|26 OKINAWA|SLOT|2019|4,June 2023
1111,Floor Japan,3509,KON,4/3/2019 5/15/2021 9/9/9999,60,KON,BUTLER,B/C,26,OKINAWA,SLOT,2019,4,,,,1111 Floor Japan|Marine Corps 338059 338059-146181|3509 KON CONC SELEXION MULTI 10|4/3/2019 5/15/2021 9/9/9999|60 KON|BUTLER B/C|26 OKINAWA|SLOT|2019|4,June 2023
1111,Floor Japan,3665,BAL,7/15/2020 5/15/2021 9/9/9999,60,BAL,BUTLER,B/C,26,OKINAWA,SLOT,2020,2,,,,1111 Floor Japan|Marine Corps 338090 338090-5169841|3665 BAL J43 JIN-JI BAO XI R/F MLP|7/15/2020 5/15/2021 9/9/9999|60 BAL|BUTLER B/C|26 OKINAWA|SLOT|2020|2,June 2023
1111,Floor Japan,3679,BAL,7/15/2020 5/15/2021 9/9/9999,60,BAL,BUTLER,B/C,26,OKINAWA,SLOT,2020,2,,,,1111 Floor Japan|Marine Corps 338257 338257-5169842|3679 BAL J43 JIN JI BAO XI E/T MLP|7/15/2020 5/15/2021 9/9/9999|60 BAL|BUTLER B/C|26 OKINAWA|SLOT|2020|2,June 2023
1111,Floor Japan,3905,LNW,1/2/2023,2/7/2023,9/9/9999,60,LNW,BUTLER,B/C,26 OKINAWA,SLOT,2023,0,,,1111 Floor Japan|Marine Corps 338278 338278-5237339|3905 LNW KAS DANCING DRUMS PROSPERI|1/2/2023|2/7/2023 9/9/9999|60 LNW|BUTLER B/C|26 OKINAWA|SLOT|2023|0,June 2023
1111,Floor Japan,3905,LNW,1/2/2023,2/7/2023,9/9/9999,60,LNW,BUTLER,B/C,26 OKINAWA,SLOT,2023,0,,,1111 Floor Japan|Marine Corps 338281 338281-5237337|3905 LNW KAS DANCING DRUMS PROSPERI|1/2/2023|2/7/2023 9/9/9999|60 LNW|BUTLER B/C|26 OKINAWA|SLOT|2023|0,June 2023
1111,Floor Japan,3254,BAL,9/18/2015 5/15/2021 9/9/9999,60,BAL,BUTLER,B/C,26,OKINAWA,SLOT,2015,7,,,,1111 Floor Japan|Marine Corps 337023 337023-B150734397|3254 BAL V22/22 88 FORTUNES MLP|9/18/2015 5/15/2021 9/9/9999|60 BAL|BUTLER B/C|26 OKINAWA|SLOT|2015|7,June 2023
1111,Floor Japan,3913,LNW,1/2/2023,2/7/2023,9/9/9999,60,LNW,BUTLER,B/C,26 OKINAWA,SLOT,2023,0,,,1111 Floor Japan|Marine Corps 338286 338286-5236964|3913 LNW KAS RLP HOG WILD|1/2/2023|2/7/2023 9/9/9999|60 LNW|BUTLER B/C|26 OKINAWA|SLOT|2023|0,June 2023
1111,Floor Japan,1930,IGT,12/28/2018 5/15/2021 9/9/9999,60,IGT,BUTLER,B/C,26,OKINAWA,SLOT,2018,4,,,,1111 Floor Japan|Marine Corps 338051 338051-2372633|1930 IGT AXXIS 23/23 HD8|12/28/2018 5/15/2021 9/9/9999|60 IGT|BUTLER B/C|26 OKINAWA|SLOT|2018|4,June 2023
1111,Floor Japan,3254,BAL,8/26/2015 5/15/2021 9/9/9999,60,BAL,BUTLER,B/C,26,OKINAWA,SLOT,2015,7,,,,1111 Floor Japan|Marine Corps 336891 336891-B150531091|3254 BAL V22/22 88 FORTUNES MLP|8/26/2015 5/15/2021 9/9/9999|60 BAL|BUTLER B/C|26 OKINAWA|SLOT|2015|7,June 2023
1111,Floor Japan,4016,NOV,9/16/2016 5/15/2021 9/9/9999,60,NOV,BUTLER,B/C,26,OKINAWA,SLOT,2016,6,,,,1111 Floor Japan|Marine Corps 334896 334896-132828|4016 NOV NOVOSTAR 4ST MULTI-DENOM|9/16/2016 5/15/2021 9/9/9999|60 NOV|BUTLER B/C|26 OKINAWA|SLOT|2016|6,June 2023
1111,Floor Japan,4018,NOV,9/16/2016 5/15/2021 9/9/9999,60,NOV,BUTLER,B/C,26,OKINAWA,SLOT,2016,6,,,,1111 Floor Japan|Marine Corps 334900 334900-186061|4018 NOV NOVOSTAR 6ST MULTI-DENOM|9/16/2016 5/15/2021 9/9/9999|60 NOV|BUTLER B/C|26 OKINAWA|SLOT|2016|6,June 2023
1111,Floor Japan,4018,NOV,9/16/2016 5/15/2021 9/9/9999,60,NOV,BUTLER,B/C,26,OKINAWA,SLOT,2016,6,,,,1111 Floor Japan|Marine Corps 336400 336400-186051|4018 NOV NOVOSTAR 6ST MULTI-DENOM|9/16/2016 5/15/2021 9/9/9999|60 NOV|BUTLER B/C|26 OKINAWA|SLOT|2016|6,June 2023
1111,Floor Japan,3233,BAL,11/8/2016 5/15/2021 9/9/9999,60,BAL,BUTLER,B/C,26,OKINAWA,SLOT,2016,6,,,,1111 Floor Japan|Marine Corps 336551 336551-B160874477|3233 BAL V22/22 BIG RED LANTERN|11/8/2016 5/15/2021 9/9/9999|60 BAL|BUTLER B/C|26 OKINAWA|SLOT|2016|6,June 2023
1111,Floor Japan,1371,AIN/A560,8/22/2014 5/15/2021 9/9/9999,60,AIN,BUTLER,B/C,26,OKINAWA,SLOT,2014,8,,,,1111 Floor Japan|Marine Corps 336412 336412-XAR658952|1371 AIN/A560 MULTI WIN2 (SAP-MJP)|8/22/2014 5/15/2021 9/9/9999|60 AIN|BUTLER B/C|26 OKINAWA|SLOT|2014|8,June 2023
1111,Floor Japan,1373,AIN,3/11/2015 5/15/2021 9/9/9999,60,AIN,BUTLER,B/C,26,OKINAWA,SLOT,2015,8,,,,1111 Floor Japan|Marine Corps 336446 336446-XAR662392|1373 AIN A560 MULTI WIN4 (SAP-MJP)|3/11/2015 5/15/2021 9/9/9999|60 AIN|BUTLER B/C|26 OKINAWA|SLOT|2015|8,June 2023
1111,Floor Japan,3254,BAL,10/24/2015 5/15/2021 9/9/9999,60,BAL,BUTLER,B/C,26,OKINAWA,SLOT,2015,7,,,,1111 Floor Japan|Marine Corps 336506 336506-B150734303|3254 BAL V22/22 88 FORTUNES MLP|10/24/2015 5/15/2021 9/9/9999|60 BAL|BUTLER B/C|26 OKINAWA|SLOT|2015|7,June 2023
1111,Floor Japan,4017,NOV,9/16/2016 5/15/2021 9/9/9999,60,NOV,BUTLER,B/C,26,OKINAWA,SLOT,2016,6,,,,1111 Floor Japan|Marine Corps 336549 336549-145070|4017 NOV NOVOSTAR 5ST MULTI-DENOM|9/16/2016 5/15/2021 9/9/9999|60 NOV|BUTLER B/C|26 OKINAWA|SLOT|2016|6,June 2023
1111,Floor Japan,1371,AIN/A560,8/22/2014 5/15/2021 9/9/9999,60,AIN,BUTLER,B/C,26,OKINAWA,SLOT,2014,8,,,,1111 Floor Japan|Marine Corps 336405 336405-XAR658945|1371 AIN/A560 MULTI WIN2 (SAP-MJP)|8/22/2014 5/15/2021 9/9/9999|60 AIN|BUTLER B/C|26 OKINAWA|SLOT|2014|8,June 2023
1111,Floor Japan,3254,BAL,2/27/2015 5/15/2021 9/9/9999,60,BAL,BUTLER,B/C,26,OKINAWA,SLOT,2015,8,,,,1111 Floor Japan|Marine Corps 336813 336813-B141219204|3254 BAL V22/22 88 FORTUNES MLP|2/27/2015 5/15/2021 9/9/9999|60 BAL|BUTLER B/C|26 OKINAWA|SLOT|2015|8,June 2023
1114,Floor Japan,1986,IGT,8/2/2019 9/19/2020 9/9/9999,60,IGT,OCEAN,BREEZE,26,OKINAWA,SLOT,2019,3,,,,1114 Floor Japan|Marine Corps 338077 338077-2469245|1986 IGT CRYSTAL D - MULTI USW089|8/2/2019 9/19/2020 9/9/9999|60 IGT|OCEAN BREEZE|26 OKINAWA|SLOT|2019|3,June 2023
1114,Floor Japan,1989,IGT,8/2/2019 9/19/2020 9/9/9999,60,IGT,OCEAN,BREEZE,26,OKINAWA,SLOT,2019,3,,,,1114 Floor Japan|Marine Corps 338078 338078-2469250|1989 IGT CRYSTAL D - MULTI USW119|8/2/2019 9/19/2020 9/9/9999|60 IGT|OCEAN BREEZE|26 OKINAWA|SLOT|2019|3,June 2023
1114,Floor Japan,1972,IGT,8/2/2019 9/19/2020 9/9/9999,60,IGT,OCEAN,BREEZE,26,OKINAWA,SLOT,2019,3,,,,1114 Floor Japan|Marine Corps 338084 338084-2469319|1972 IGT CRYSTAL D - MULTI USW041|8/2/2019 9/19/2020 9/9/9999|60 IGT|OCEAN BREEZE|26 OKINAWA|SLOT|2019|3,June 2023
1114,Floor Japan,1970,IGT,8/2/2019 9/19/2020 9/9/9999,60,IGT,OCEAN,BREEZE,26,OKINAWA,SLOT,2019,3,,,,1114 Floor Japan|Marine Corps 338085 338085-2469244|1970 IGT CRYSTAL D - MULTI USW00U|8/2/2019 9/19/2020 9/9/9999|60 IGT|OCEAN BREEZE|26 OKINAWA|SLOT|2019|3,June 2023
1114,Floor Japan,1989,IGT,8/2/2019 9/19/2020 9/9/9999,60,IGT,OCEAN,BREEZE,26,OKINAWA,SLOT,2019,3,,,,1114 Floor Japan|Marine Corps 338086 338086-2468382|1989 IGT CRYSTAL D - MULTI USW119|8/2/2019 9/19/2020 9/9/9999|60 IGT|OCEAN BREEZE|26 OKINAWA|SLOT|2019|3,June 2023
1114,Floor Japan,3710,BAL,7/15/2020 9/19/2020 9/9/9999,60,BAL,OCEAN,BREEZE,26,OKINAWA,SLOT,2020,2,,,,1114 Floor Japan|Marine Corps 338252 338252-170506671|3710 BAL WAVE DRAGON SPIN|7/15/2020 9/19/2020 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2020|2,June 2023
1114,Floor Japan,3655,BAL,5/16/2019,3/6/2021,9/9/9999,60,BAL,OCEAN,BREEZE,26 OKINAWA,SLOT,2019,4,,,1114 Floor Japan|Marine Corps 338073 338073-5130267|3655 BAL J43 DANCING DRUMS MLP|5/16/2019|3/6/2021 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2019|4,June 2023
1114,Floor Japan,3084,NOV,3/14/2014 9/19/2020 9/9/9999,60,NOV,OCEAN,BREEZE,26,OKINAWA,SLOT,2014,9,,,,1114 Floor Japan|Marine Corps 337726 337726-618412|3084 NOV DOM PREMIUM ED 3 - 0.01|3/14/2014 9/19/2020 9/9/9999|60 NOV|OCEAN BREEZE|26 OKINAWA|SLOT|2014|9,June 2023
1114,Floor Japan,1911,IGT,8/2/2019,3/6/2021,9/9/9999,60,IGT,OCEAN,BREEZE,26 OKINAWA,SLOT,2019,3,,,1114 Floor Japan|Marine Corps 338087 338087-2145416|1911 IGT AXXIS 3D REEF OF RICHES|8/2/2019|3/6/2021 9/9/9999|60 IGT|OCEAN BREEZE|26 OKINAWA|SLOT|2019|3,June 2023
1114,Floor Japan,3652,BAL,5/16/2019 9/19/2020 9/9/9999,60,BAL,OCEAN,BREEZE,26,OKINAWA,SLOT,2019,4,,,,1114 Floor Japan|Marine Corps 338072 338072-5130268|3652 BAL J43 DOUBLE BLESSINGS MLP|5/16/2019 9/19/2020 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2019|4,June 2023
1114,Floor Japan,3126,NOV,3/3/2017 9/19/2020 9/9/9999,60,NOV,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,6,,,,1114 Floor Japan|Marine Corps 337923 337923-708589|3126 NOV VIP EDITION 5/$4.00|3/3/2017 9/19/2020 9/9/9999|60 NOV|OCEAN BREEZE|26 OKINAWA|SLOT|2017|6,June 2023
1114,Floor Japan,3126,NOV,3/3/2017 9/19/2020 9/9/9999,60,NOV,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,6,,,,1114 Floor Japan|Marine Corps 337922 337922-708588|3126 NOV VIP EDITION 5/$4.00|3/3/2017 9/19/2020 9/9/9999|60 NOV|OCEAN BREEZE|26 OKINAWA|SLOT|2017|6,June 2023
1114,Floor Japan,3126,NOV,3/3/2017 9/19/2020 9/9/9999,60,NOV,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,6,,,,1114 Floor Japan|Marine Corps 337921 337921-708594|3126 NOV VIP EDITION 5/$4.00|3/3/2017 9/19/2020 9/9/9999|60 NOV|OCEAN BREEZE|26 OKINAWA|SLOT|2017|6,June 2023
1114,Floor Japan,3126,NOV,3/3/2017 9/19/2020 9/9/9999,60,NOV,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,6,,,,1114 Floor Japan|Marine Corps 337920 337920-708590|3126 NOV VIP EDITION 5/$4.00|3/3/2017 9/19/2020 9/9/9999|60 NOV|OCEAN BREEZE|26 OKINAWA|SLOT|2017|6,June 2023
1114,Floor Japan,3126,NOV,3/3/2017 9/19/2020 9/9/9999,60,NOV,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,6,,,,1114 Floor Japan|Marine Corps 337919 337919-708587|3126 NOV VIP EDITION 5/$4.00|3/3/2017 9/19/2020 9/9/9999|60 NOV|OCEAN BREEZE|26 OKINAWA|SLOT|2017|6,June 2023
1114,Floor Japan,3084,NOV,3/14/2014 9/19/2020 9/9/9999,60,NOV,OCEAN,BREEZE,26,OKINAWA,SLOT,2014,9,,,,1114 Floor Japan|Marine Corps 337727 337727-618413|3084 NOV DOM PREMIUM ED 3 - 0.01|3/14/2014 9/19/2020 9/9/9999|60 NOV|OCEAN BREEZE|26 OKINAWA|SLOT|2014|9,June 2023
1114,Floor Japan,3813,KON,1/2/2023 1/14/2023 9/9/9999,60,KON,OCEAN,BREEZE,26,OKINAWA,SLOT,2023,0,,,,1114 Floor Japan|Marine Corps 338271 338271-171009|3813 KON D27 BFJB - TOTEMS|1/2/2023 1/14/2023 9/9/9999|60 KON|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,3084,NOV,3/14/2014 9/19/2020 9/9/9999,60,NOV,OCEAN,BREEZE,26,OKINAWA,SLOT,2014,9,,,,1114 Floor Japan|Marine Corps 337722 337722-618395|3084 NOV DOM PREMIUM ED 3 - 0.01|3/14/2014 9/19/2020 9/9/9999|60 NOV|OCEAN BREEZE|26 OKINAWA|SLOT|2014|9,June 2023
1114,Floor Japan,3084,NOV,3/14/2014 10/2/2020 9/9/9999,60,NOV,OCEAN,BREEZE,26,OKINAWA,SLOT,2014,9,,,,1114 Floor Japan|Marine Corps 337721 337721-618394|3084 NOV DOM PREMIUM ED 3 - 0.01|3/14/2014 10/2/2020 9/9/9999|60 NOV|OCEAN BREEZE|26 OKINAWA|SLOT|2014|9,June 2023
1114,Floor Japan,3126,NOV,3/3/2017 9/19/2020 9/9/9999,60,NOV,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,6,,,,1114 Floor Japan|Marine Corps 337918 337918-708591|3126 NOV VIP EDITION 5/$4.00|3/3/2017 9/19/2020 9/9/9999|60 NOV|OCEAN BREEZE|26 OKINAWA|SLOT|2017|6,June 2023
1114,Floor Japan,3813,KON,1/2/2023 1/14/2023 9/9/9999,60,KON,OCEAN,BREEZE,26,OKINAWA,SLOT,2023,0,,,,1114 Floor Japan|Marine Corps 338277 338277-171010|3813 KON D27 BFJB - TOTEMS|1/2/2023 1/14/2023 9/9/9999|60 KON|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,2207,AIN,1/14/2023,3/2/2023,9/9/9999,60,AIN,OCEAN,BREEZE,26 OKINAWA,SLOT,2023,0,,,1114 Floor Japan|Marine Corps 339800 339800-XAR706638|2207 AIN A620 HAO YUN TREA MLP M-JP|1/14/2023|3/2/2023 9/9/9999|60 AIN|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,2204,AIN,1/14/2023,3/2/2023,9/9/9999,60,AIN,OCEAN,BREEZE,26 OKINAWA,SLOT,2023,0,,,1114 Floor Japan|Marine Corps 339799 339799-XAR706635|2204 AIN A620 HAO YUN INGTOTS M-JP|1/14/2023|3/2/2023 9/9/9999|60 AIN|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,2204,AIN,1/14/2023,3/2/2023,9/9/9999,60,AIN,OCEAN,BREEZE,26 OKINAWA,SLOT,2023,0,,,1114 Floor Japan|Marine Corps 339798 339798-XAR706633|2204 AIN A620 HAO YUN INGTOTS M-JP|1/14/2023|3/2/2023 9/9/9999|60 AIN|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,2207,AIN,1/14/2023,3/2/2023,9/9/9999,60,AIN,OCEAN,BREEZE,26 OKINAWA,SLOT,2023,0,,,1114 Floor Japan|Marine Corps 338300 338300-XAR706628|2207 AIN A620 HAO YUN TREA MLP M-JP|1/14/2023|3/2/2023 9/9/9999|60 AIN|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,2261,AIN,1/14/2023,3/2/2023,9/9/9999,60,AIN,OCEAN,BREEZE,26 OKINAWA,SLOT,2023,0,,,1114 Floor Japan|Marine Corps 338299 338299-XAR706639|2261 AIN A620 MULTI WIN 21 (SAP)|1/14/2023|3/2/2023 9/9/9999|60 AIN|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,2261,AIN,1/14/2023,3/2/2023,9/9/9999,60,AIN,OCEAN,BREEZE,26 OKINAWA,SLOT,2023,0,,,1114 Floor Japan|Marine Corps 338298 338298-XAR706637|2261 AIN A620 MULTI WIN 21 (SAP)|1/14/2023|3/2/2023 9/9/9999|60 AIN|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,3905,LNW,1/2/2023,2/4/2023,9/9/9999,60,LNW,OCEAN,BREEZE,26 OKINAWA,SLOT,2023,0,,,1114 Floor Japan|Marine Corps 338297 338297-5237338|3905 LNW KAS DANCING DRUMS PROSPERI|1/2/2023|2/4/2023 9/9/9999|60 LNW|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,3905,LNW,1/2/2023,2/4/2023,9/9/9999,60,LNW,OCEAN,BREEZE,26 OKINAWA,SLOT,2023,0,,,1114 Floor Japan|Marine Corps 338296 338296-5237340|3905 LNW KAS DANCING DRUMS PROSPERI|1/2/2023|2/4/2023 9/9/9999|60 LNW|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,1991,IGT,11/18/2022 12/17/2022 9/9/9999,60,IGT,OCEAN,BREEZE,26,OKINAWA,SLOT,2022,0,,,,1114 Floor Japan|Marine Corps 338265 338265-EU0002112|1991 IGT COBALT 27 - MULTI DSU087|11/18/2022 12/17/2022 9/9/9999|60 IGT|OCEAN BREEZE|26 OKINAWA|SLOT|2022|0,June 2023
1114,Floor Japan,3917,LNW,1/2/2023,2/4/2023,9/9/9999,60,LNW,OCEAN,BREEZE,26 OKINAWA,SLOT,2023,0,,,1114 Floor Japan|Marine Corps 338282 338282-5237355|3917 LNW KAS EPIC FORTUNES SUITE 2|1/2/2023|2/4/2023 9/9/9999|60 LNW|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,3710,BAL,7/15/2020 9/19/2020 9/9/9999,60,BAL,OCEAN,BREEZE,26,OKINAWA,SLOT,2020,2,,,,1114 Floor Japan|Marine Corps 338254 338254-170188490|3710 BAL WAVE DRAGON SPIN|7/15/2020 9/19/2020 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2020|2,June 2023
1114,Floor Japan,3812,KON,1/2/2023 1/14/2023 9/9/9999,60,KON,OCEAN,BREEZE,26,OKINAWA,SLOT,2023,0,,,,1114 Floor Japan|Marine Corps 338274 338274-171011|3812 KON D27 BFJB - JOY OF RICHES|1/2/2023 1/14/2023 9/9/9999|60 KON|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,3710,BAL,7/15/2020 9/19/2020 9/9/9999,60,BAL,OCEAN,BREEZE,26,OKINAWA,SLOT,2020,2,,,,1114 Floor Japan|Marine Corps 338251 338251-160875558|3710 BAL WAVE DRAGON SPIN|7/15/2020 9/19/2020 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2020|2,June 2023
1114,Floor Japan,1990,IGT,11/18/2022 12/17/2022 9/9/9999,60,IGT,OCEAN,BREEZE,26,OKINAWA,SLOT,2022,0,,,,1114 Floor Japan|Marine Corps 338266 338266-EU0002133|1990 IGT COBALT 27 - MULTI DSU086|11/18/2022 12/17/2022 9/9/9999|60 IGT|OCEAN BREEZE|26 OKINAWA|SLOT|2022|0,June 2023
1114,Floor Japan,3126,NOV,2/25/2017 9/19/2020 9/9/9999,60,NOV,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,6,,,,1114 Floor Japan|Marine Corps 337699 337699-708583|3126 NOV VIP EDITION 5/$4.00|2/25/2017 9/19/2020 9/9/9999|60 NOV|OCEAN BREEZE|26 OKINAWA|SLOT|2017|6,June 2023
1114,Floor Japan,1991,IGT,11/18/2022 12/17/2022 9/9/9999,60,IGT,OCEAN,BREEZE,26,OKINAWA,SLOT,2022,0,,,,1114 Floor Japan|Marine Corps 338263 338263-EU0002113|1991 IGT COBALT 27 - MULTI DSU087|11/18/2022 12/17/2022 9/9/9999|60 IGT|OCEAN BREEZE|26 OKINAWA|SLOT|2022|0,June 2023
1114,Floor Japan,3665,BAL,7/15/2020 9/19/2020 9/9/9999,60,BAL,OCEAN,BREEZE,26,OKINAWA,SLOT,2020,2,,,,1114 Floor Japan|Marine Corps 338261 338261-5169843|3665 BAL J43 JIN-JI BAO XI R/F MLP|7/15/2020 9/19/2020 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2020|2,June 2023
1114,Floor Japan,3679,BAL,7/15/2020 9/19/2020 9/9/9999,60,BAL,OCEAN,BREEZE,26,OKINAWA,SLOT,2020,2,,,,1114 Floor Japan|Marine Corps 338259 338259-5169846|3679 BAL J43 JIN JI BAO XI E/T MLP|7/15/2020 9/19/2020 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2020|2,June 2023
1114,Floor Japan,3710,BAL,7/15/2020 9/19/2020 9/9/9999,60,BAL,OCEAN,BREEZE,26,OKINAWA,SLOT,2020,2,,,,1114 Floor Japan|Marine Corps 338255 338255-170506670|3710 BAL WAVE DRAGON SPIN|7/15/2020 9/19/2020 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2020|2,June 2023
1114,Floor Japan,3917,LNW,1/2/2023,2/4/2023,9/9/9999,60,LNW,OCEAN,BREEZE,26 OKINAWA,SLOT,2023,0,,,1114 Floor Japan|Marine Corps 338284 338284-5237356|3917 LNW KAS EPIC FORTUNES SUITE 2|1/2/2023|2/4/2023 9/9/9999|60 LNW|OCEAN BREEZE|26 OKINAWA|SLOT|2023|0,June 2023
1114,Floor Japan,3254,BAL,11/8/2016 10/2/2020 9/9/9999,60,BAL,OCEAN,BREEZE,26,OKINAWA,SLOT,2016,6,,,,1114 Floor Japan|Marine Corps 336553 336553-B160874486|3254 BAL V22/22 88 FORTUNES MLP|11/8/2016 10/2/2020 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2016|6,June 2023
1114,Floor Japan,3342,AIN,8/31/2017 9/19/2020 9/9/9999,60,AIN,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,5,,,,1114 Floor Japan|Marine Corps 337313 337313-XAR680393|3342 AIN A600 HAO YUN ING (MLP-JP)|8/31/2017 9/19/2020 9/9/9999|60 AIN|OCEAN BREEZE|26 OKINAWA|SLOT|2017|5,June 2023
1114,Floor Japan,3345,AIN,8/31/2017 9/19/2020 9/9/9999,60,AIN,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,5,,,,1114 Floor Japan|Marine Corps 337312 337312-XAR680398|3345 AIN A600 HAO YUN TRE (MLP-JP)|8/31/2017 9/19/2020 9/9/9999|60 AIN|OCEAN BREEZE|26 OKINAWA|SLOT|2017|5,June 2023
1114,Floor Japan,3361,AIN,8/31/2017 9/19/2020 9/9/9999,60,AIN,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,5,,,,1114 Floor Japan|Marine Corps 337310 337310-XAR680387|3361 AIN A600 MEGA CHOICE T(SAP-JP)|8/31/2017 9/19/2020 9/9/9999|60 AIN|OCEAN BREEZE|26 OKINAWA|SLOT|2017|5,June 2023
1114,Floor Japan,3361,AIN,8/31/2017 9/19/2020 9/9/9999,60,AIN,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,5,,,,1114 Floor Japan|Marine Corps 337307 337307-XAR680401|3361 AIN A600 MEGA CHOICE T(SAP-JP)|8/31/2017 9/19/2020 9/9/9999|60 AIN|OCEAN BREEZE|26 OKINAWA|SLOT|2017|5,June 2023
1114,Floor Japan,3323,AIN,8/31/2017 9/19/2020 9/9/9999,60,AIN,OCEAN,BREEZE,26,OKINAWA,SLOT,2017,5,,,,1114 Floor Japan|Marine Corps 337305 337305-XAR680407|3323 AIN A640 S-CHILLI LINK MLP-MJ|8/31/2017 9/19/2020 9/9/9999|60 AIN|OCEAN BREEZE|26 OKINAWA|SLOT|2017|5,June 2023
1114,Floor Japan,3254,BAL,11/8/2016 10/2/2020 9/9/9999,60,BAL,OCEAN,BREEZE,26,OKINAWA,SLOT,2016,6,,,,1114 Floor Japan|Marine Corps 336563 336563-B160874482|3254 BAL V22/22 88 FORTUNES MLP|11/8/2016 10/2/2020 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2016|6,June 2023
1114,Floor Japan,3254,BAL,11/8/2016 10/2/2020 9/9/9999,60,BAL,OCEAN,BREEZE,26,OKINAWA,SLOT,2016,6,,,,1114 Floor Japan|Marine Corps 336562 336562-B160874485|3254 BAL V22/22 88 FORTUNES MLP|11/8/2016 10/2/2020 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2016|6,June 2023
1114,Floor Japan,3254,BAL,11/8/2016 10/2/2020 9/9/9999,60,BAL,OCEAN,BREEZE,26,OKINAWA,SLOT,2016,6,,,,1114 Floor Japan|Marine Corps 336559 336559-B160874479|3254 BAL V22/22 88 FORTUNES MLP|11/8/2016 10/2/2020 9/9/9999|60 BAL|OCEAN BREEZE|26 OKINAWA|SLOT|2016|6,June 2023
