Region,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Acquire,Effective,SerialNum,Years_in_Storage,Month,Age,Age_int,Years_in_Storage_int
Japan,26,OKINAWA,1103,OKINAWA F. O.,132976,740,IBM SUREPOS 4852,2038,9/25/2010,6/7/2013,132976-41D3302,12,October 2022,,,12
Japan,26,OKINAWA,1103,OKINAWA F. O.,132974,740,IBM SUREPOS 4852,2038,9/25/2010,6/5/2014,132974-41D3176,12,October 2022,,,12
Japan,26,OKINAWA,1103,OKINAWA F. O.,336165,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/23/2008,8/12/2020,336165-346863,14,October 2022,,,14
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,333729,60,IGT iGAME CARNIVAL MYS 243 01,580,8/21/2004,9/19/2022,333729-1384366,18,October 2022,,,18
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,117547,740,IBM SUREPOS 4852,2038,9/23/2010,7/2/2011,117547-41C8866,12,October 2022,,,12
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,333722,60,IGT iGAME AZTEC TEMPLE 243 01,579,8/21/2004,9/19/2022,333722-1384204,18,October 2022,,,18
Europe,49,EDO LAB,1375,EUROPE DIST OFC,336111,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/17/2008,3/4/2021,336111-345266,14,October 2022,,,14
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,335994,60,NOV PREM V+ 5ST MULTI-DENOM,4010,10/1/2009,7/8/2022,335994-456000,13,October 2022,,,13
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130633,740,IBM SUREPOS 4852,2038,10/15/2010,2/4/2021,130633-41D0324,12,October 2022,,,12
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,337030,60,ITE MEDUSA,3422,3/4/2016,8/17/2022,337030-15111309,6,October 2022,,,6
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,337029,60,ITE GATORS,3420,3/4/2016,8/17/2022,337029-15111308,6,October 2022,,,6
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,337028,60,ITE SAFARI RAMPAGE,3423,3/4/2016,8/17/2022,337028-15111307,6,October 2022,,,6
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,336113,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/17/2008,7/8/2022,336113-345270,14,October 2022,,,14
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,335993,60,NOV PREM V+ 4ST MULTI-DENOM,4009,10/1/2009,7/8/2022,335993-456001,13,October 2022,,,13
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,335992,60,NOV PREM V+ 1ST MULTI-DENOM,4007,10/1/2009,7/8/2022,335992-455993,13,October 2022,,,13
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130637,740,IBM SUREPOS 4852,2038,10/15/2010,2/3/2021,130637-41D2688,12,October 2022,,,12
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130635,740,IBM SUREPOS 4852,2038,10/15/2010,2/4/2021,130635-41D2741,12,October 2022,,,12
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,337170,60,WMS BLADE MULTI CHEST 4,1867,11/18/2016,7/8/2022,337170-5102877,5,October 2022,,,5
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130590,740,IBM SUREPOS 4852,2038,10/15/2010,2/3/2021,130590-41D1075,12,October 2022,,,12
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130636,740,IBM SUREPOS 4852,2038,10/15/2010,2/4/2021,130636-41D2144,12,October 2022,,,12
Europe,46,VILSECK,1584,VILSECK F. O.,337157,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,9/16/2016,4/8/2022,337157-349089,6,October 2022,,,6
Europe,46,VILSECK,1584,VILSECK F. O.,338222,60,ARI HELIX XT CF DLX - TURTLE,6003,10/1/2022,10/1/2022,338222-HLXT026008,0,October 2022,,,0
Europe,46,VILSECK,1584,VILSECK F. O.,338221,60,ARI HELIX XT TCJL - EMPEROR,6006,10/1/2022,10/1/2022,338221-HLXT026006,0,October 2022,,,0
Europe,46,VILSECK,1584,VILSECK F. O.,338220,60,ARI HELIX XT CF DLX - DRAGON,6002,10/1/2022,10/1/2022,338220-HLXT026010,0,October 2022,,,0
Europe,46,VILSECK,1584,VILSECK F. O.,338219,60,ARI HELIX XT BZZF - BLUE FEST,6000,10/1/2022,10/1/2022,338219-HLXT026013,0,October 2022,,,0
Europe,46,VILSECK,1584,VILSECK F. O.,333410,70,ITC Smart Card Dispenser,1018,11/20/2003,9/17/2021,333410-23741,18,October 2022,,,18
Europe,46,VILSECK,1584,VILSECK F. O.,333231,70,ITC Smart Card Dispenser,1018,6/4/2005,9/17/2021,333231-510433005,17,October 2022,,,17
Europe,46,VILSECK,1584,VILSECK F. O.,130606,740,IBM SUREPOS 4852,2038,10/15/2010,12/7/2010,130606-41D2693,12,October 2022,,,12
Europe,46,VILSECK,1584,VILSECK F. O.,334358,70,DIEBOLD ACM,9001,1/4/2007,9/17/2021,334358-R10620538793,15,October 2022,,,15
Europe,46,VILSECK,1584,VILSECK F. O.,130618,740,IBM SUREPOS 4852,2038,10/15/2010,9/17/2021,130618-41D2131,12,October 2022,,,12
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335033,60,NOV CF1+ ULT 10XA,3112,12/24/2005,10/30/2019,335033-196976,16,October 2022,,,16
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,336998,60,WMS BLADE MULTI CHEST 2,1856,12/19/2015,12/3/2020,336998-5091338,6,October 2022,,,6
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335094,60,WMS BBII MULTI GAME CHEST 8,1844,10/7/2009,8/16/2018,335094-2228427,13,October 2022,,,13
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335093,60,WMS BBII MULTI GAME CHEST 1,1837,10/7/2009,10/30/2019,335093-2228418,13,October 2022,,,13
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335092,60,WMS BBII M/G CHEST 4,1838,10/7/2009,8/16/2018,335092-2228403,13,October 2022,,,13
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335091,60,WMS BBII MULTI GAME CHEST 1,1837,10/7/2009,7/6/2018,335091-2228398,13,October 2022,,,13
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335079,60,IGT GAME KING CL IFACE 210,228,4/8/2006,10/30/2019,335079-1296323,16,October 2022,,,16
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335066,70,DIEBOLD ACM,9001,1/12/2006,1/12/2006,335066-R106205-38776,16,October 2022,,,16
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335034,60,NOV CF1+ ULT 10F,3106,12/24/2005,7/6/2018,335034-196977,16,October 2022,,,16
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130629,740,IBM SUREPOS 4852,2038,10/15/2010,2/9/2011,130629-41D2532,12,October 2022,,,12
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335062,70,DIEBOLD ACM,9001,1/12/2006,7/6/2018,335062-R106205-37935,16,October 2022,,,16
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130627,740,IBM SUREPOS 4852,2038,10/15/2010,2/22/2014,130627-41C9001,12,October 2022,,,12
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335031,60,NOV CF1+ ULT 10B,3115,12/24/2005,8/16/2018,335031-196974,16,October 2022,,,16
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,333816,60,IGT PRINCESS OF PARADISE,1598,8/26/2004,7/6/2018,333816-1384079,18,October 2022,,,18
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334411,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,9/29/2016,12/3/2020,334411-134222,6,October 2022,,,6
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334942,70,ITC Smart Card Dispenser,1018,1/21/2006,7/6/2018,334942-490533693,16,October 2022,,,16
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334943,70,ITC Smart Card Dispenser,1018,1/21/2006,1/21/2006,334943-490533694,16,October 2022,,,16
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335022,60,NOV CF1+ ULT 10H,3116,12/24/2005,8/16/2018,335022-196965,16,October 2022,,,16
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335023,60,NOV CF1+ ULT 10B,3115,12/24/2005,7/6/2018,335023-196966,16,October 2022,,,16
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335027,60,NOV CF1+ ULT 10G,3109,12/24/2005,8/16/2018,335027-196970,16,October 2022,,,16
Europe,42,NAPLES,2557,NAPLES F.O.,335180,70,DIEBOLD ACM,9001,2/2/2006,7/15/2016,335180-R106205-37940,16,October 2022,,,16
Europe,42,NAPLES,2557,NAPLES F.O.,337807,70,ITC Smart Card Dispenser,1018,11/17/2015,11/17/2015,337807-C351530849,6,October 2022,,,6
Europe,42,NAPLES,2557,NAPLES F.O.,337803,60,NOV PREM V+ 5ST MULTI-DENOM,4010,10/10/2009,11/13/2019,337803-455994,13,October 2022,,,13
Europe,42,NAPLES,2557,NAPLES F.O.,336297,60,WMS BLADE MULTI CHEST 2,1856,1/31/2017,12/23/2020,336297-5102879,5,October 2022,,,5
Europe,42,NAPLES,2557,NAPLES F.O.,336296,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,10/19/2016,11/13/2019,336296-238890,6,October 2022,,,6
Europe,42,NAPLES,2557,NAPLES F.O.,336292,60,NOV NOVOSTAR 1ST MULTI-DENOM,4014,10/19/2016,11/13/2019,336292-134229,6,October 2022,,,6
Europe,42,NAPLES,2557,NAPLES F.O.,335186,70,DIEBOLD ACM,9001,3/7/2006,2/9/2008,335186-R106205-38319,16,October 2022,,,16
Europe,42,NAPLES,2557,NAPLES F.O.,335185,70,DIEBOLD ACM,9001,2/2/2006,2/2/2006,335185-R106205-38693,16,October 2022,,,16
Europe,42,NAPLES,2557,NAPLES F.O.,335179,70,DIEBOLD ACM,9001,2/2/2006,12/6/2017,335179-R106205-37931,16,October 2022,,,16
Europe,42,NAPLES,2557,NAPLES F.O.,130608,740,IBM SUREPOS 4852,2038,10/15/2010,2/8/2011,130608-41D2621,12,October 2022,,,12
Europe,42,NAPLES,2557,NAPLES F.O.,335141,60,NOV CF1+ ULT 10XA,3112,2/10/2006,4/2/2021,335141-206942,16,October 2022,,,16
Europe,42,NAPLES,2557,NAPLES F.O.,335199,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,10/10/2009,12/23/2020,335199-455987,13,October 2022,,,13
Europe,42,NAPLES,2557,NAPLES F.O.,335140,60,NOV CF1+ ULT 10G,3109,2/10/2006,10/2/2020,335140-206941,16,October 2022,,,16
Europe,42,NAPLES,2557,NAPLES F.O.,335129,60,NOV CF1+ ULT 10F,3106,1/6/2006,10/2/2020,335129-203711,16,October 2022,,,16
Europe,42,NAPLES,2557,NAPLES F.O.,335121,60,NOV CF1+ ULT 10E,3103,1/6/2006,9/16/2020,335121-203703,16,October 2022,,,16
Europe,42,NAPLES,2557,NAPLES F.O.,334934,70,ITC Smart Card Dispenser,1018,1/31/2006,7/15/2016,334934-490533639,16,October 2022,,,16
Europe,42,NAPLES,2557,NAPLES F.O.,334930,70,ITC Smart Card Dispenser,1018,1/31/2006,12/6/2017,334930-490533652,16,October 2022,,,16
Europe,43,ROTA,2558,ROTA F.O.,337246,60,BAL V22/32 CASH SPIN QHIT MLP,3485,11/18/2017,7/29/2022,337246-B120965743,4,October 2022,,,4
Europe,43,ROTA,2558,ROTA F.O.,337239,60,BAL V22/32 CASH SPIN QHIT MLP,3485,11/18/2017,7/29/2022,337239-B120658839,4,October 2022,,,4
Europe,43,ROTA,2558,ROTA F.O.,130587,740,IBM SUREPOS 4852,2038,10/15/2010,2/9/2011,130587-41D2555,12,October 2022,,,12
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335500,70,ITC Smart Card Dispenser,1018,9/17/2015,9/17/2015,335500-C351530853,7,October 2022,,,7
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,338981,60,ARI HELIX XT TCJL - EMPEROR,6006,10/1/2022,10/1/2022,338981-HLXT025998,0,October 2022,,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,338980,60,ARI HELIX XT GG-CF PHOENIX,6005,10/1/2022,10/1/2022,338980-HLXT025980,0,October 2022,,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335693,60,NOV PREM V+ 1ST MULTI-DENOM,4007,10/15/2008,9/19/2020,335693-345251,14,October 2022,,,14
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337027,60,WMS BLADE MULTI CHEST 2,1856,10/1/2015,7/31/2019,337027-5091355,7,October 2022,,,7
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,338982,60,ARI HELIX XT CF DLX - TURTLE,6003,10/1/2022,10/1/2022,338982-HLXT025999,0,October 2022,,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335377,60,NOV CF1+ ULT 10D,3100,2/18/2006,9/19/2020,335377-206963,16,October 2022,,,16
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334716,60,NOV CF1+ ULT 10B,3115,5/17/2006,9/19/2020,334716-221243,16,October 2022,,,16
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334351,70,ITC Smart Card Dispenser,1018,6/4/2005,10/26/2019,334351-510433041,17,October 2022,,,17
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334257,60,NOV CF1+ ULT 10F,3106,7/13/2005,9/19/2020,334257-175963,17,October 2022,,,17
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,333981,60,NOV CF1+ ULT 10D,3100,1/11/2005,3/18/2021,333981-149251,17,October 2022,,,17
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,333224,70,DIEBOLD ACM,9001,8/11/2004,10/15/2011,333224-R10620537554,18,October 2022,,,18
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,130614,740,IBM SUREPOS 4852,2038,10/15/2010,1/25/2011,130614-41D2784,12,October 2022,,,12
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,338979,60,ARI HELIX XT BZZF - BLUE FEST,6000,10/1/2022,10/1/2022,338979-HLXT025977,0,October 2022,,,0
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,334594,70,DIEBOLD ACM,9001,10/12/2005,12/10/2015,334594-R10620538795,17,October 2022,,,17
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333422,70,ITC Smart Card Dispenser,1018,10/28/2003,3/5/2021,333422-23703,19,October 2022,,,19
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333420,70,ITC Smart Card Dispenser,1018,10/28/2003,1/13/2017,333420-23705,19,October 2022,,,19
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,130615,740,IBM SUREPOS 4852,2038,10/15/2010,5/17/2017,130615-41C8496,12,October 2022,,,12
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,130612,740,IBM SUREPOS 4852,2038,10/15/2010,9/28/2019,130612-41C8027,12,October 2022,,,12
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333040,70,ITC Smart Card Dispenser,1018,8/26/2004,10/31/2015,333040-26951,18,October 2022,,,18
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,337151,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,9/16/2016,9/30/2020,337151-186277,6,October 2022,,,6
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336329,60,NOV PREM V+ 6ST MULTI-DENOM,4011,4/29/2009,8/2/2020,336329-403640,13,October 2022,,,13
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335850,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/15/2008,8/2/2020,335850-346838,14,October 2022,,,14
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336390,60,NOV PREM V+ 5ST MULTI-DENOM,4010,12/23/2009,8/2/2020,336390-447005,12,October 2022,,,12
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336204,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/21/2008,9/11/2021,336204-346872,,October 2022,,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336202,60,NOV PREM V+ 1ST MULTI-DENOM,4007,,,336202-346866,,October 2022,,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335782,60,NOV PREM V+ 5ST MULTI-DENOM,4010,,,335782-346804,,October 2022,,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335392,60,NOV PREM V+ 1ST MULTI-DENOM,4007,,,335392-346875,,October 2022,,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,334800,60,NOV PREM V+ 1ST MULTI-DENOM,4007,,,334800-346836,,October 2022,,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,116226,740,IBM SUREPOS 4852,2038,,,116226-41D3340,,October 2022,,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336783,66,BAL V22/22 AMERICAN ORIGINAL,3229,,,336783-B130277979,,October 2022,,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335848,60,NOV PREM V+ 5ST MULTI-DENOM,4010,,,335848-346832,,October 2022,,,0
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336477,60,WMS BLADE MULTI CHEST 2,1856,,,336477-5077266,,October 2022,,,0
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336481,60,BAL V22/22 AMERICAN ORIGINAL,3229,,,336481-B141219213,,October 2022,,,0
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334959,70,DIEBOLD ACM,9001,,,334959-R106205-38896,,October 2022,,,0
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334909,70,ITC Smart Card Dispenser,1018,,,334909-490533687,,October 2022,,,0
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,132984,740,IBM SUREPOS 4852,2038,,,132984-41D3347,,October 2022,,,0
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,117482,740,IBM SUREPOS 4852,2038,,,117482-41D2471,,October 2022,,,0
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,116225,740,IBM SUREPOS 4852,2038,,,116225-41D3379,,October 2022,,,0
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,332953,70,DIEBOLD ACM,9001,,,332953-R10620538898,,October 2022,,,0
Europe,49,EDO LAB,3029,EDO TECH CENTER,334403,70,e-Cash ACM,9006,,,334403-7070892,,October 2022,,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,337253,60,IGT CRYSTAL/DUAL MULTI 701,1950,,,337253-2384717,,October 2022,,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,338989,60,AIN A600 MEGA CHOICE T(SAP-MJ),3361,,,338989-XAR680321,,October 2022,,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,338203,60,NOV VIP EDITION 5/$4.00,3126,,,338203-733133,,October 2022,,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,337216,60,BAL PRO CURVE QHBG (MLP),3216,,,337216-B160566467,,October 2022,,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,335690,60,NOV PREM V+ 6ST MULTI-DENOM,4011,,,335690-345247,,October 2022,,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,333165,70,DIEBOLD ACM,9001,,,333165-38850,,October 2022,,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,130588,740,IBM SUREPOS 4852,2038,,,130588-41D2459,,October 2022,,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,336216,60,WMS BBII MULTI GAME CHEST 7,1843,,,336216-W2228433,,October 2022,,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,338204,60,NOV VIP EDITION 5/$4.00,3126,,,338204-733134,3,October 2022,0,0,3
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337877,60,NOV CONCURVE ED 4,3092,10/13/2017,7/28/2021,337877-735489,5,November 2022,,,5
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338197,70,M3T ACK,9008,8/6/2022,8/6/2022,338197-222011248,0,November 2022,,,0
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338137,70,M3T ACK,9008,8/6/2022,8/6/2022,338137-222011244,14,November 2022,13,13,14
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338195,70,M3T ACK,9008,8/6/2022,8/6/2022,338195-222011246,8,November 2022,8,8,8
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338196,70,M3T ACK,9008,8/6/2022,8/6/2022,338196-222011247,1,November 2022,0,0,1
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337591,70,M3T ACK,9008,8/6/2022,8/6/2022,337591-222011243,2,November 2022,0,0,2
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338198,70,M3T ACK,9008,8/6/2022,8/6/2022,338198-222011249,3,November 2022,3,3,3
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338199,70,M3T ACK,9008,8/6/2022,8/6/2022,338199-222011250,4,November 2022,3,3,4
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338200,70,M3T ACK,9008,8/6/2022,8/6/2022,338200-222011251,14,November 2022,6,6,14
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338956,60,IGT UNIV SLANT GAME KING 4.0,1980,1/9/2019,8/27/2022,338956-2456968,14,November 2022,2,2,14
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337590,70,M3T ACK,9008,8/6/2022,8/6/2022,337590-222011242,28,November 2022,1,1,28
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338955,60,IGT UNIV SLANT GAME KING 4.0,1980,1/9/2019,8/27/2022,338955-2456967,6,November 2022,1,1,6
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333419,70,ITC Smart Card Dispenser,1018,10/28/2003,10/11/2019,333419-23737,9,November 2022,19,19,9
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,130620,740,IBM SUREPOS 4852,2038,10/15/2010,5/5/2021,130620-41D3295,4,November 2022,1,1,4
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333896,60,IGT GAME KING CL IFACE 210,228,11/9/2004,5/9/2021,333896-1406883,11,November 2022,18,18,11
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,334117,60,IGT GAME KING CL IFACE 210,228,1/13/2005,1/4/2020,334117-1406859,4,November 2022,3,3,4
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335470,70,DIEBOLD ACM,9001,8/24/2006,3/13/2007,335470-R106205-38698,12,November 2022,3,3,12
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335870,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/15/2008,7/29/2022,335870-345253,15,November 2022,4,4,15
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335969,60,BAL V22/22 QHW BLUE 600MAX MLP,3253,9/11/2014,3/25/2022,335969-B140299895,15,November 2022,8,8,15
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337589,70,M3T ACK,9008,8/6/2022,8/6/2022,337589-222011241,13,November 2022,5,5,13
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,336035,60,WMS BBII MULTI GAME CHEST 5,1841,7/30/2009,1/15/2021,336035-W2228394,3,November 2022,2,2,3
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,130582,740,IBM SUREPOS 4852,2038,10/15/2010,6/14/2013,130582-41C8993,10,November 2022,1,1,10
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337551,60,BAL PRO CURVE QHTB7'S (MLP),3211,11/18/2017,8/27/2022,337551-B170502973,19,November 2022,5,5,19
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337588,70,M3T ACK,9008,8/6/2022,8/6/2022,337588-222011240,20,November 2022,0,0,20
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,336016,60,WMS BBII MULTI GAME CHEST 6,1842,10/16/2008,1/15/2021,336016-W2204501,21,November 2022,14,14,21
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338138,70,M3T ACK,9008,8/6/2022,8/6/2022,338138-222011245,22,November 2022,0,0,22
Europe,4,VICENZA,333,VICENZA F. O.,131727,740,IBM SUREPOS 4852,2038,10/15/2010,4/20/2021,131727-41D3169,23,November 2022,12,12,23
Europe,4,VICENZA,333,VICENZA F. O.,334367,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/15/2008,10/2/2021,334367-345237,24,November 2022,14,14,24
Europe,4,VICENZA,333,VICENZA F. O.,333167,70,ITC Smart Card Dispenser,1018,8/31/2004,4/22/2016,333167-26962,25,November 2022,18,18,25
Europe,4,VICENZA,333,VICENZA F. O.,130634,740,IBM SUREPOS 4852,2038,10/15/2010,3/4/2021,130634-41D2752,138,November 2022,1,1,138
Europe,4,VICENZA,333,VICENZA F. O.,333521,60,IGT iGAME CARNIVAL MYS 243 01,580,9/7/2004,10/2/2021,333521-1385098,18,November 2022,,,18
Europe,10,GARMISCH,614,GARMISCH F. O.,130617,740,IBM SUREPOS 4852,2038,10/15/2010,8/7/2012,130617-41C8871,12,November 2022,,,12
Korea,20,SEOUL,841,SEOUL FO,124647,740,IBM SUREPOS 4852,2038,9/28/2010,3/5/2020,124647-41D5498,1,November 2022,2,2,1
Korea,20,SEOUL,841,SEOUL FO,337490,60,IGT AXXIS 3D REEF OF RICHES,1911,7/19/2019,12/1/2021,337490-2145418,46,November 2022,0,0,46
Korea,23,UIJEONGBU,843,UIJONGBU FO,334788,70,DIEBOLD ACM,9001,3/7/2006,7/14/2022,334788-R106205-38690,16,November 2022,,,16
Korea,23,UIJEONGBU,843,UIJONGBU FO,333432,70,ITC Smart Card Dispenser,1018,12/9/2003,7/15/2022,333432-23745,18,November 2022,,,18
Korea,23,UIJEONGBU,843,UIJONGBU FO,336669,70,ITC Smart Card Dispenser,1018,4/3/2008,3/12/2014,336669-0801279,14,November 2022,,,14
Korea,23,UIJEONGBU,843,UIJONGBU FO,336647,70,COUNTR ACK,9007,5/25/2019,7/14/2022,336647-10-03-01279,3,November 2022,,,3
Korea,23,UIJEONGBU,843,UIJONGBU FO,335849,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/15/2008,9/30/2021,335849-346834,14,November 2022,,,14
Korea,23,UIJEONGBU,843,UIJONGBU FO,335841,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/15/2008,2/21/2020,335841-346822,14,November 2022,,,14
Korea,23,UIJEONGBU,843,UIJONGBU FO,334903,70,ITC Smart Card Dispenser,1018,3/7/2006,3/2/2020,334903-33669,16,November 2022,,,16
Korea,23,UIJEONGBU,843,UIJONGBU FO,334901,70,ITC Smart Card Dispenser,1018,3/7/2006,7/14/2022,334901-33660,16,November 2022,,,16
Korea,23,UIJEONGBU,843,UIJONGBU FO,334787,70,DIEBOLD ACM,9001,3/7/2006,3/2/2020,334787-R106205-38874,16,November 2022,,,16
Korea,23,UIJEONGBU,843,UIJONGBU FO,333434,70,ITC Smart Card Dispenser,1018,12/9/2003,10/18/2018,333434-23747,18,November 2022,,,18
