Loc,Place,Region,SVC,Asset,SerialNum,Type,Desc,Acquire,Effective,Disposed,Class,MFG,LNAME,FONUM,FOSHORT,Cat,Year,Age,Month
2664,Floor,Japan,Navy,337617,337617-B110834692,3487,BAL V22/32 TWIN FIRE MLP,10/1/2017,12/11/2020,9/9/9999,60,BAL,SANNO HOTEL,22,ZAMA,SLOT,2017,4,Apr-22
2664,Floor,Japan,Navy,337777,337777-633770,3083,NOV DOM IMPERA HD5/$4.00,9/24/2014,12/11/2020,9/9/9999,60,NOV,SANNO HOTEL,22,ZAMA,SLOT,2014,7,Apr-22
2664,Floor,Japan,Navy,337783,337783-633748,3083,NOV DOM IMPERA HD5/$4.00,9/24/2014,12/11/2020,9/9/9999,60,NOV,SANNO HOTEL,22,ZAMA,SLOT,2014,7,Apr-22
2664,Floor,Japan,Navy,337784,337784-633755,3083,NOV DOM IMPERA HD5/$4.00,9/24/2014,12/11/2020,9/9/9999,60,NOV,SANNO HOTEL,22,ZAMA,SLOT,2014,7,Apr-22
2664,Floor,Japan,Navy,336727,336727-658754,4010,NOV PREM V+ 5ST MULTI-DENOM,4/22/2015,12/11/2020,9/9/9999,60,NOV,SANNO HOTEL,22,ZAMA,SLOT,2015,7,Apr-22
2664,Floor,Japan,Navy,337618,337618-B130583897,3487,BAL V22/32 TWIN FIRE MLP,10/1/2017,12/11/2020,9/9/9999,60,BAL,SANNO HOTEL,22,ZAMA,SLOT,2017,4,Apr-22
2664,Floor,Japan,Navy,334915,334915-490533658,1018,ITC Smart Card Dispenser,2/24/2006,1/2/2007,9/9/9999,70,ITC,SANNO HOTEL,22,ZAMA,ACM/ITC,2006,16,Apr-22
2664,Floor,Japan,Navy,336723,336723-5091330,1869,WMS BLADE MULTI CHEST 6,9/11/2015,12/11/2020,9/9/9999,60,WMS,SANNO HOTEL,22,ZAMA,SLOT,2015,6,Apr-22
2664,Floor,Japan,Navy,336628,336628-B141219235,3216,BAL PRO CURVE QHBG (MLP),3/21/2015,12/11/2020,9/9/9999,60,BAL,SANNO HOTEL,22,ZAMA,SLOT,2015,7,Apr-22
2664,Floor,Japan,Navy,118986,118986-41D3956,2038,IBM SUREPOS 4852,9/22/2010,12/11/2020,9/9/9999,740,IBM,SANNO HOTEL,22,ZAMA,FRS,2010,11,Apr-22
2664,Floor,Japan,Navy,334779,334779-R106205-38052,9001,DIEBOLD ACM,4/14/2006,9/29/2006,9/9/9999,70,DIE,SANNO HOTEL,22,ZAMA,ACM/ITC,2006,16,Apr-22
2664,Floor,Japan,Navy,334908,334908-490533668,1018,ITC Smart Card Dispenser,3/4/2006,9/29/2006,9/9/9999,70,ITC,SANNO HOTEL,22,ZAMA,ACM/ITC,2006,16,Apr-22
2664,Floor,Japan,Navy,335410,335410-403642,4011,NOV PREM V+ 6ST MULTI-DENOM,4/23/2009,12/11/2020,9/9/9999,60,NOV,SANNO HOTEL,22,ZAMA,SLOT,2009,13,Apr-22
2664,Floor,Japan,Navy,335412,335412-346438,4011,NOV PREM V+ 6ST MULTI-DENOM,4/23/2009,12/11/2020,9/9/9999,60,NOV,SANNO HOTEL,22,ZAMA,SLOT,2009,13,Apr-22
2664,Floor,Japan,Navy,335419,335419-446980,4007,NOV PREM V+ 1ST MULTI-DENOM,12/30/2009,12/11/2020,9/9/9999,60,NOV,SANNO HOTEL,22,ZAMA,SLOT,2009,12,Apr-22
2664,Floor,Japan,Navy,336701,336701-XAR662471,1373,AIN/A560 MULTI WIN4 (SAP-MJP),3/21/2015,12/11/2020,9/9/9999,60,AIN,SANNO HOTEL,22,ZAMA,SLOT,2015,7,Apr-22
2664,Floor,Japan,Navy,334798,334798-346868,4010,NOV PREM V+ 5ST MULTI-DENOM,8/15/2008,11/2/2020,9/9/9999,60,NOV,SANNO HOTEL,22,ZAMA,SLOT,2008,13,Apr-22
2664,Floor,Japan,Navy,336702,336702-XAR662455,1373,AIN/A560 MULTI WIN4 (SAP-MJP),3/21/2015,12/11/2020,9/9/9999,60,AIN,SANNO HOTEL,22,ZAMA,SLOT,2015,7,Apr-22
2664,Floor,Japan,Navy,336428,336428-642989,4010,NOV PREM V+ 5ST MULTI-DENOM,9/24/2014,3/31/2021,9/9/9999,60,NOV,SANNO HOTEL,22,ZAMA,SLOT,2014,7,Apr-22
2664,Floor,Japan,Navy,336700,336700-XAR662470,1375,AIN/A560 MULTI WIN5 (SAP-MJP),3/21/2015,12/11/2020,9/9/9999,60,AIN,SANNO HOTEL,22,ZAMA,SLOT,2015,7,Apr-22
2664,Floor,Japan,Navy,336629,336629-B141219236,3235,BAL V22/22 5 TREASURES,3/21/2015,12/11/2020,9/9/9999,60,BAL,SANNO HOTEL,22,ZAMA,SLOT,2015,7,Apr-22
2664,Floor,Japan,Navy,336627,336627-B141219237,3235,BAL V22/22 5 TREASURES,3/21/2015,12/11/2020,9/9/9999,60,BAL,SANNO HOTEL,22,ZAMA,SLOT,2015,7,Apr-22
2664,Floor,Japan,Navy,336621,336621-633765,3084,NOV DOM PREMIUM ED 3,9/24/2014,12/11/2020,9/9/9999,60,NOV,SANNO HOTEL,22,ZAMA,SLOT,2014,7,Apr-22
2664,Floor,Japan,Navy,336703,336703-XAR662469,1375,AIN/A560 MULTI WIN5 (SAP-MJP),3/21/2015,12/11/2020,9/9/9999,60,AIN,SANNO HOTEL,22,ZAMA,SLOT,2015,7,Apr-22
2887,Floor,Europe,Army,335944,335944-131658,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,5/1/2021,9/9/9999,60,NOV,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2016,5,Apr-22
2887,Floor,Europe,Army,333103,333103-1406882,579,IGT iGAME AZTEC TEMPLE 243 01,12/10/2004,5/1/2021,9/9/9999,60,IGT,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2004,17,Apr-22
2887,Floor,Europe,Army,338123,338123-2468356,1966,IGT CRYSTAL D - MULTI SET 003,7/20/2019,5/1/2021,9/9/9999,60,IGT,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2019,2,Apr-22
2887,Floor,Europe,Army,337978,337978-142049,3506,KON CONC SELEXION MULTI 7,10/31/2018,5/1/2021,9/9/9999,60,KON,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2018,3,Apr-22
2887,Floor,Europe,Army,337966,337966-B170503052,3221,BAL PRO CURVE QHBG (SAP),11/15/2017,5/1/2021,9/9/9999,60,BAL,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2017,4,Apr-22
2887,Floor,Europe,Army,337134,337134-172030,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/14/2016,5/1/2021,9/9/9999,60,NOV,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2016,5,Apr-22
2887,Floor,Europe,Army,335986,335986-647814,3083,NOV DOMINATOR IMPERA HD5/$4.00,10/30/2014,5/1/2021,9/9/9999,60,NOV,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2014,7,Apr-22
2887,Floor,Europe,Army,335970,335970-5070460,1869,WMS BLADE MULTI CHEST 6,10/8/2014,5/1/2021,9/9/9999,60,WMS,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2014,7,Apr-22
2887,Floor,Europe,Army,335943,335943-130806,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,5/1/2021,9/9/9999,60,NOV,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2016,5,Apr-22
2887,Floor,Europe,Army,334842,334842-345228,4010,NOV PREM V+ 5ST MULTI-DENOM,10/16/2008,5/1/2021,9/9/9999,60,NOV,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2008,13,Apr-22
2887,Floor,Europe,Army,334829,334829-358343,4007,NOV PREM V+ 1ST MULTI-DENOM,6/6/2008,5/1/2021,9/9/9999,60,NOV,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2008,13,Apr-22
2887,Floor,Europe,Army,334121,334121-510433006,1018,ITC Smart Card Dispenser,2/5/2005,5/1/2021,9/9/9999,70,ITC,ROB JAVA CAFE,2,KAISERSLAUTERN,ACM/ITC,2005,17,Apr-22
2887,Floor,Europe,Army,333222,333222-R10620538853,9001,DIEBOLD ACM,8/11/2004,5/1/2021,9/9/9999,70,DIE,ROB JAVA CAFE,2,KAISERSLAUTERN,ACM/ITC,2004,17,Apr-22
2887,Floor,Europe,Army,130623,130623-41D2476,2038,IBM SUREPOS 4852,10/15/2010,5/5/2021,9/9/9999,740,IBM,ROB JAVA CAFE,2,KAISERSLAUTERN,FRS,2010,11,Apr-22
2887,Floor,Europe,Army,333948,333948-1384435,580,IGT iGAME CARNIVAL MYS 243 01,8/31/2004,5/1/2021,9/9/9999,60,IGT,ROB JAVA CAFE,2,KAISERSLAUTERN,SLOT,2004,17,Apr-22
2890,Floor,Europe,Navy,335279,335279-455991,4010,NOV PREM V+ 5ST MULTI-DENOM,10/16/2009,2/2/2018,9/9/9999,60,NOV,NGIS ROTA,43,ROTA,SLOT,2009,12,Apr-22
2890,Floor,Europe,Navy,130586,130586-41D0012,2038,IBM SUREPOS 4852,10/15/2010,2/15/2011,9/9/9999,740,IBM,NGIS ROTA,43,ROTA,FRS,2010,11,Apr-22
2890,Floor,Europe,Navy,335347,335347-2258463,1930,IGT AXXIS 23/23 HD8,1/8/2019,8/9/2019,9/9/9999,60,IGT,NGIS ROTA,43,ROTA,SLOT,2019,3,Apr-22
2890,Floor,Europe,Navy,335348,335348-2258462,1930,IGT AXXIS 23/23 HD8,1/8/2019,8/9/2019,9/9/9999,60,IGT,NGIS ROTA,43,ROTA,SLOT,2019,3,Apr-22
2890,Floor,Europe,Navy,335345,335345-146187,3511,KON CONC SELEXION MULTI 12,2/27/2019,3/22/2019,9/9/9999,60,KON,NGIS ROTA,43,ROTA,SLOT,2019,3,Apr-22
2890,Floor,Europe,Navy,335285,335285-B141219215,3250,BAL V22/22 QHW RED MLP,3/27/2015,11/8/2018,9/9/9999,60,BAL,NGIS ROTA,43,ROTA,SLOT,2015,7,Apr-22
2890,Floor,Europe,Navy,335284,335284-B141219214,3251,BAL V22/22 QHW BLUE MLP,3/27/2015,11/8/2018,9/9/9999,60,BAL,NGIS ROTA,43,ROTA,SLOT,2015,7,Apr-22
2890,Floor,Europe,Navy,335269,335269-1296331,228,IGT GAME KING CL IFACE 210,6/7/2006,3/16/2013,9/9/9999,60,IGT,NGIS ROTA,43,ROTA,SLOT,2006,15,Apr-22
2890,Floor,Europe,Navy,335263,335263-R106205-37524,9001,DIEBOLD ACM,2/14/2006,4/1/2008,9/9/9999,70,DIE,NGIS ROTA,43,ROTA,ACM/ITC,2006,16,Apr-22
2890,Floor,Europe,Navy,334955,334955-490533678,1018,ITC Smart Card Dispenser,2/14/2006,4/1/2008,9/9/9999,70,ITC,NGIS ROTA,43,ROTA,ACM/ITC,2006,16,Apr-22
2890,Floor,Europe,Navy,334368,334368-345238,4011,NOV PREM V+ 6ST MULTI-DENOM,10/15/2008,8/8/2019,9/9/9999,60,NOV,NGIS ROTA,43,ROTA,SLOT,2008,13,Apr-22
2890,Floor,Europe,Navy,334830,334830-358349,4007,NOV PREM V+ 1ST MULTI-DENOM,6/6/2008,8/8/2019,9/9/9999,60,NOV,NGIS ROTA,43,ROTA,SLOT,2008,13,Apr-22
2890,Floor,Europe,Navy,335278,335278-455990,4008,NOV PREM V+ 3ST MULTI-DENOM,10/16/2009,2/2/2018,9/9/9999,60,NOV,NGIS ROTA,43,ROTA,SLOT,2009,12,Apr-22
2895,Floor,Europe,Army,337256,337256-2438104,1966,IGT CRYSTAL DUAL MULTI SET 003,1/9/2019,3/27/2019,9/9/9999,60,IGT,THE ARENA B/C,4,VICENZA,SLOT,2019,3,Apr-22
2895,Floor,Europe,Army,337264,337264-2468363,1967,IGT CRYSTAL D - MULTI SET 007,7/4/2019,11/20/2019,9/9/9999,60,IGT,THE ARENA B/C,4,VICENZA,SLOT,2019,2,Apr-22
2895,Floor,Europe,Army,337263,337263-5130256,3652,BAL J43 DOUBLE BLESSINGS MLP,5/1/2019,6/20/2019,9/9/9999,60,BAL,THE ARENA B/C,4,VICENZA,SLOT,2019,2,Apr-22
2895,Floor,Europe,Army,337262,337262-5130255,3655,BAL J43 DANCING DRUMS MLP,5/1/2019,6/20/2019,9/9/9999,60,BAL,THE ARENA B/C,4,VICENZA,SLOT,2019,2,Apr-22
2895,Floor,Europe,Army,337261,337261-146191,3501,KON CONC SELEXION MULTI 2,3/9/2019,4/10/2019,9/9/9999,60,KON,THE ARENA B/C,4,VICENZA,SLOT,2019,3,Apr-22
2895,Floor,Europe,Army,337265,337265-2469234,1970,IGT CRYSTAL D - MULTI USW00U,7/4/2019,11/20/2019,9/9/9999,60,IGT,THE ARENA B/C,4,VICENZA,SLOT,2019,2,Apr-22
2895,Floor,Europe,Army,337259,337259-2438172,1969,IGT CRYSTAL DUAL MULTI SET 00T,1/9/2019,3/27/2019,9/9/9999,60,IGT,THE ARENA B/C,4,VICENZA,SLOT,2019,3,Apr-22
2895,Floor,Europe,Army,337792,337792-XAR671646,1377,AIN/A560 MULTI WIN13 (SAP-MJP),12/15/2016,2/8/2017,9/9/9999,60,AIN,THE ARENA B/C,4,VICENZA,SLOT,2016,5,Apr-22
2895,Floor,Europe,Army,336860,336860-B141219246,3216,BAL PRO CURVE QHBG 600MAX MLP,6/2/2015,7/1/2015,9/9/9999,60,BAL,THE ARENA B/C,4,VICENZA,SLOT,2015,6,Apr-22
2895,Floor,Europe,Army,336857,336857-B141219247,3216,BAL PRO CURVE QHBG (MLP),6/2/2015,6/10/2015,9/9/9999,60,BAL,THE ARENA B/C,4,VICENZA,SLOT,2015,6,Apr-22
2895,Floor,Europe,Army,337260,337260-146190,3509,KON CONC SELEXION MULTI 10,3/9/2019,4/10/2019,9/9/9999,60,KON,THE ARENA B/C,4,VICENZA,SLOT,2019,3,Apr-22
2895,Floor,Europe,Army,337788,337788-707046,3126,NOV VIP EDITION 5/$4.00,12/13/2016,12/21/2016,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2016,5,Apr-22
2895,Floor,Europe,Army,337789,337789-707045,3126,NOV VIP EDITION 5/$4.00,12/13/2016,12/21/2016,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2016,5,Apr-22
2895,Floor,Europe,Army,337791,337791-XAR671645,1381,AIN A560 MULTI WIN15 (SAP-MJP),12/15/2016,2/8/2017,9/9/9999,60,AIN,THE ARENA B/C,4,VICENZA,SLOT,2016,5,Apr-22
2895,Floor,Europe,Army,337793,337793-XAR671647,1379,AIN A560 MULTI WIN14 (SAP-MJP),12/15/2016,2/8/2017,9/9/9999,60,AIN,THE ARENA B/C,4,VICENZA,SLOT,2016,5,Apr-22
2895,Floor,Europe,Army,337797,337797-XAR671651,1379,AIN A560 MULTI WIN14 (SAP-MJP),12/15/2016,2/8/2017,9/9/9999,60,AIN,THE ARENA B/C,4,VICENZA,SLOT,2016,5,Apr-22
2895,Floor,Europe,Army,337815,337815-2384740,1951,IGT CRYSTAL/DUAL MULTI 702,12/14/2017,6/13/2018,9/9/9999,60,IGT,THE ARENA B/C,4,VICENZA,SLOT,2017,4,Apr-22
2895,Floor,Europe,Army,337819,337819-B170502999,3254,BAL V22/22 88 FORTUNES MLP,11/17/2017,12/8/2017,9/9/9999,60,BAL,THE ARENA B/C,4,VICENZA,SLOT,2017,4,Apr-22
2895,Floor,Europe,Army,337820,337820-B170502998,3254,BAL V22/22 88 FORTUNES MLP,11/17/2017,12/8/2017,9/9/9999,60,BAL,THE ARENA B/C,4,VICENZA,SLOT,2017,4,Apr-22
2895,Floor,Europe,Army,337821,337821-B170503000,3254,BAL V22/22 88 FORTUNES MLP,11/17/2017,12/8/2017,9/9/9999,60,BAL,THE ARENA B/C,4,VICENZA,SLOT,2017,4,Apr-22
2895,Floor,Europe,Army,337822,337822-657836,3084,NOV DOM PREMIUM ED 3,4/15/2015,4/22/2015,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2015,7,Apr-22
2895,Floor,Europe,Army,336858,336858-B141219244,3217,BAL PRO CURVE QHTB7'S (MLP),6/2/2015,6/10/2015,9/9/9999,60,BAL,THE ARENA B/C,4,VICENZA,SLOT,2015,6,Apr-22
2895,Floor,Europe,Army,337790,337790-XAR671644,1377,AIN/A560 MULTI WIN13 (SAP-MJP),12/15/2016,2/8/2017,9/9/9999,60,AIN,THE ARENA B/C,4,VICENZA,SLOT,2016,5,Apr-22
2895,Floor,Europe,Army,333408,333408-23743,1018,ITC Smart Card Dispenser,10/31/2003,9/17/2008,9/9/9999,70,ITC,THE ARENA B/C,4,VICENZA,ACM/ITC,2003,18,Apr-22
2895,Floor,Europe,Army,336859,336859-B141219245,3216,BAL PRO CURVE QHBG (MLP),6/2/2015,7/1/2015,9/9/9999,60,BAL,THE ARENA B/C,4,VICENZA,SLOT,2015,6,Apr-22
2895,Floor,Europe,Army,130631,130631-41D3341,2038,IBM SUREPOS 4852,10/15/2010,2/26/2011,9/9/9999,740,IBM,THE ARENA B/C,4,VICENZA,FRS,2010,11,Apr-22
2895,Floor,Europe,Army,333168,333168-26964,1018,ITC Smart Card Dispenser,8/31/2004,8/8/2008,9/9/9999,70,ITC,THE ARENA B/C,4,VICENZA,ACM/ITC,2004,17,Apr-22
2895,Floor,Europe,Army,335385,333585-R106205-38865,9001,DIEBOLD ACM,2/18/2006,5/28/2011,9/9/9999,70,DIE,THE ARENA B/C,4,VICENZA,ACM/ITC,2006,16,Apr-22
2895,Floor,Europe,Army,335568,335568-358335,4011,NOV PREM V+ 6ST MULTI-DENOM,6/12/2008,9/17/2008,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2008,13,Apr-22
2895,Floor,Europe,Army,335570,335570-358342,4008,NOV PREM V+ 3ST MULTI-DENOM,6/12/2008,9/17/2008,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2008,13,Apr-22
2895,Floor,Europe,Army,335880,335880-358338,4010,NOV PREM V+ 5ST MULTI-DENOM,6/12/2008,9/17/2008,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2008,13,Apr-22
2895,Floor,Europe,Army,336066,336066-618349,3084,NOV DOM PREMIUM ED 3,3/6/2014,5/2/2014,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2014,8,Apr-22
2895,Floor,Europe,Army,336067,336067-618361,3084,NOV DOM PREMIUM ED 3,3/6/2014,5/2/2014,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2014,8,Apr-22
2895,Floor,Europe,Army,336068,336068-647807,3083,NOV DOM IMPERA HD5 400 Max,11/18/2014,3/27/2015,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2014,7,Apr-22
2895,Floor,Europe,Army,336856,336856-B141219243,3217,BAL PRO CURVE QHTB7'S (MLP),6/2/2015,7/1/2015,9/9/9999,60,BAL,THE ARENA B/C,4,VICENZA,SLOT,2015,6,Apr-22
2895,Floor,Europe,Army,333163,333163-37933,9001,DIEBOLD ACM,9/4/2004,4/19/2008,9/9/9999,70,DIE,THE ARENA B/C,4,VICENZA,ACM/ITC,2004,17,Apr-22
2895,Floor,Europe,Army,336069,336069-657837,3084,NOV DOM PREMIUM ED 3,4/15/2015,4/22/2015,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2015,7,Apr-22
2895,Floor,Europe,Army,336854,336854-5077237,1869,WMS BLADE MULTI CHEST 6,5/20/2015,5/30/2015,9/9/9999,60,WMS,THE ARENA B/C,4,VICENZA,SLOT,2015,6,Apr-22
2895,Floor,Europe,Army,336853,336853-5077231,1856,WMS BLADE MULTI CHEST 2,5/20/2015,5/30/2015,9/9/9999,60,WMS,THE ARENA B/C,4,VICENZA,SLOT,2015,6,Apr-22
2895,Floor,Europe,Army,336118,336118-W2204502,1428,WMS BBII INVDRS PLANET MOOLAH,10/17/2008,1/28/2009,9/9/9999,60,WMS,THE ARENA B/C,4,VICENZA,SLOT,2008,13,Apr-22
2895,Floor,Europe,Army,336075,336075-2384701,1950,IGT CRYSTAL/DUAL MULTI 701,12/14/2017,6/13/2018,9/9/9999,60,IGT,THE ARENA B/C,4,VICENZA,SLOT,2017,4,Apr-22
2895,Floor,Europe,Army,336074,336074-132653,3501,KON CONC SELEXION 2,10/24/2017,12/8/2017,9/9/9999,60,KON,THE ARENA B/C,4,VICENZA,SLOT,2017,4,Apr-22
2895,Floor,Europe,Army,336073,336073-132652,3511,KON CONC SELEXION MULTI 12,10/24/2017,12/8/2017,9/9/9999,60,KON,THE ARENA B/C,4,VICENZA,SLOT,2017,4,Apr-22
2895,Floor,Europe,Army,336072,336072-735488,3092,NOV CONCURVE ED 4,10/13/2017,12/8/2017,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2017,4,Apr-22
2895,Floor,Europe,Army,336071,336071-735487,3092,NOV CONCURVE ED 4,10/13/2017,12/8/2017,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2017,4,Apr-22
2895,Floor,Europe,Army,336070,336070-735486,3092,NOV CONCURVE ED 4,10/13/2017,12/8/2017,9/9/9999,60,NOV,THE ARENA B/C,4,VICENZA,SLOT,2017,4,Apr-22
2976,Floor,Europe,Army,337577,337577-146200,3512,KON CONC SELEXION MULTI 13,3/8/2019,4/4/2019,9/9/9999,60,KON,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2019,3,Apr-22
2976,Floor,Europe,Army,337183,337183-735334,3126,NOV VIP EDITION 5/$4.00,10/13/2017,11/16/2017,9/9/9999,60,NOV,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2017,4,Apr-22
2976,Floor,Europe,Army,337561,337561-2384700,1950,IGT CRYSTAL/DUAL MULTI 701,1/4/2018,2/15/2018,9/9/9999,60,IGT,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2018,4,Apr-22
2976,Floor,Europe,Army,337563,337563-2384739,1951,IGT CRYSTAL/DUAL MULTI 702,1/4/2018,2/15/2018,9/9/9999,60,IGT,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2018,4,Apr-22
2976,Floor,Europe,Army,337569,337569-2438100,1987,IGT CRYSTAL D - MULTI USW015,1/9/2019,4/4/2019,9/9/9999,60,IGT,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2019,3,Apr-22
2976,Floor,Europe,Army,337178,337178-710739,3084,NOV DOM PREMIUM ED 3,12/21/2016,1/19/2017,9/9/9999,60,NOV,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,337576,337576-146199,3511,KON CONC SELEXION MULTI 12,3/8/2019,4/4/2019,9/9/9999,60,KON,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2019,3,Apr-22
2976,Floor,Europe,Army,337179,337179-710740,3083,NOV DOMINATOR IMPERA HD5/$4.00,12/21/2016,1/19/2017,9/9/9999,60,NOV,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,337583,337583-10-03-01333,9007,COUNTR ACK,9/18/2019,11/2/2019,9/9/9999,70,COU,WIESBADEN ENT CTR,47,WIESBADEN,ACM/ITC,2019,2,Apr-22
2976,Floor,Europe,Army,337584,337584-5169763,3665,BAL J43 JIN-JI BAO XI R/F MLP,9/3/2020,1/7/2021,9/9/9999,60,BAL,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2020,1,Apr-22
2976,Floor,Europe,Army,337587,337587-5169766,3679,BAL J43 JIN JI BAO XI E/T MLP,9/3/2020,1/7/2021,9/9/9999,60,BAL,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2020,1,Apr-22
2976,Floor,Europe,Army,337841,337841-166873,4030,NOV NOVO LEGEND OF GAMINATOR 1,9/16/2016,10/6/2016,9/9/9999,60,NOV,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,337572,337572-2438125,1968,IGT CRYSTAL DUAL MULTI SET 952,1/9/2019,4/4/2019,9/9/9999,60,IGT,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2019,3,Apr-22
2976,Floor,Europe,Army,337161,337161-380074,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/16/2016,10/6/2016,9/9/9999,60,NOV,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,335954,335954-618347,3084,NOV DOM PREMIUM ED 3,3/6/2014,4/17/2014,9/9/9999,60,NOV,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2014,8,Apr-22
2976,Floor,Europe,Army,335968,335968-B140505739,3234,BAL V22/22 88 FORTUNES,9/6/2014,9/18/2014,9/9/9999,60,BAL,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2014,7,Apr-22
2976,Floor,Europe,Army,337184,337184-735335,3126,NOV VIP EDITION 5/$4.00,10/13/2017,11/16/2017,9/9/9999,60,NOV,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2017,4,Apr-22
2976,Floor,Europe,Army,337155,337155-196806,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/16/2016,5/2/2019,9/9/9999,60,NOV,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,337176,337176-XAR671666,1375,AIN A560 MULTI WIN5 (SAP-MJP),12/3/2016,6/20/2019,9/9/9999,60,AIN,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,337164,337164-B160566486,3216,BAL PRO CURVE QHBG MLP,11/18/2016,1/19/2017,9/9/9999,60,BAL,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,337165,337165-B160566487,3216,BAL PRO CURVE QHBG MLP,11/18/2016,1/19/2017,9/9/9999,60,BAL,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,337168,337168-B160566490,3234,BAL V22/22 88 FORTUNES,11/18/2016,1/26/2017,9/9/9999,60,BAL,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,337171,337171-5102878,1867,WMS BLADE MULTI CHEST 4,11/18/2016,11/9/2017,9/9/9999,60,WMS,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,337172,337172-XAR671662,1377,AIN A560 MULTI WIN13 (SAP-MJP),12/3/2016,1/26/2017,9/9/9999,60,AIN,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,337173,337173-XAR671663,1371,AIN A560 MULTI WIN2 (SAP-MJP),12/3/2016,11/2/2017,9/9/9999,60,AIN,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,337175,337175-XAR671665,1373,AIN A560 MULTI WIN4 (SAP-MJP),12/3/2016,1/26/2017,9/9/9999,60,AIN,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2016,5,Apr-22
2976,Floor,Europe,Army,335987,335987-647815,3084,NOV DOM PREMIUM ED 3,10/30/2014,11/20/2014,9/9/9999,60,NOV,WIESBADEN ENT CTR,47,WIESBADEN,SLOT,2014,7,Apr-22
3072,Floor,Europe,Army,337984,337984-B180858747,3618,BAL WAVE 88 FORTUNES MLP,12/22/2018,5/29/2019,9/9/9999,60,BAL,SEMBACH C/C,2,KAISERSLAUTERN,SLOT,2018,3,Apr-22
