REGION,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Aquire,Effective,SerialNum,PLACE,Age,Years in Storage,Months,Month
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336329,60,NOV PREM V+ 6ST MULTI-DENOM,4011,4/29/2009,8/2/2020,336329-403640,Store,12,1.0,,Mar-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336204,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/21/2008,9/11/2021,336204-346872,Store,13,,7.0,Mar-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,116226,740,IBM SUREPOS 4852,2038,9/25/2010,4/16/2021,116226-41D3340,Store,11,,12.0,Mar-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335782,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/27/2008,4/24/2019,335782-346804,Store,13,2.0,,Mar-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335848,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/15/2008,9/11/2021,335848-346832,Store,13,,7.0,Mar-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,334800,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/15/2008,8/2/2020,334800-346836,Store,13,1.0,,Mar-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335850,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/15/2008,8/2/2020,335850-346838,Store,13,1.0,,Mar-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336477,60,WMS BLADE MULTI CHEST 2,1856,3/21/2015,2/2/2022,336477-5077266,Store,7,,2.0,Mar-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336481,60,BAL V22/22 AMERICAN ORIGINAL,3229,3/21/2015,6/29/2021,336481-B141219213,Store,7,,10.0,Mar-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334959,70,DIEBOLD ACM,9001,2/24/2006,9/23/2021,334959-R106205-38896,Store,16,,7.0,Mar-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334909,70,ITC Smart Card Dispenser,1018,2/24/2006,6/29/2021,334909-490533687,Store,16,,10.0,Mar-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,132984,740,IBM SUREPOS 4852,2038,9/25/2010,6/29/2021,132984-41D3347,Store,11,,10.0,Mar-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,117482,740,IBM SUREPOS 4852,2038,9/29/2010,12/29/2013,117482-41D2471,Store,11,8.0,,Mar-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,116225,740,IBM SUREPOS 4852,2038,9/25/2010,2/1/2014,116225-41D3379,Store,11,8.0,,Mar-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,332953,70,DIEBOLD ACM,9001,2/14/2003,4/1/2014,332953-R10620538898,Store,19,7.0,,Mar-22
Europe,49,EDO LAB,3029,EDO TECH CENTER,334403,70,e-Cash ACM,9006,5/15/2014,5/15/2014,334403-7070892,Store,7,7.0,,Mar-22
Europe,31,ANSBACH,3141,ANSBACH F.O.,335690,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/15/2008,3/9/2021,335690-345247,Store,13,1.0,,Mar-22
Europe,31,ANSBACH,3141,ANSBACH F.O.,336216,60,WMS BBII MULTI GAME CHEST 7,1843,7/30/2009,3/19/2021,336216-W2228433,Store,12,1.0,,Mar-22
Europe,31,ANSBACH,3141,ANSBACH F.O.,130588,740,IBM SUREPOS 4852,2038,10/15/2010,3/5/2020,130588-41D2459,Store,11,2.0,,Mar-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335470,70,DIEBOLD ACM,9001,8/24/2006,3/13/2007,335470-R106205-38698,Store,15,15.0,4,Apr-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,336016,60,WMS BBII MULTI GAME CHEST 6,1842,10/16/2008,1/15/2021,336016-W2204501,Store,13,1.0,,Apr-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337877,60,NOV CONCURVE ED 4,3092,10/13/2017,7/28/2021,337877-735489,Store,4,,10.0,Apr-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,336035,60,WMS BBII MULTI GAME CHEST 5,1841,7/30/2009,1/15/2021,336035-W2228394,Store,12,1.0,0,Apr-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335969,60,BAL V22/22 QHW BLUE 600MAX MLP,3253,9/11/2014,3/25/2022,335969-B140299895,Store,7,,2.0,Apr-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,334108,70,ITC Smart Card Dispenser,1018,1/2/2005,10/11/2019,334108-390431657,Store,17,2.0,2,Apr-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333896,60,IGT GAME KING CL IFACE 210,228,11/9/2004,5/9/2021,333896-1406883,Store,17,,12.0,Apr-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,130582,740,IBM SUREPOS 4852,2038,10/15/2010,6/14/2013,130582-41C8993,Store,11,8.0,4,Apr-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333419,70,ITC Smart Card Dispenser,1018,10/28/2003,10/11/2019,333419-23737,Store,18,2.0,5,Apr-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,334117,60,IGT GAME KING CL IFACE 210,228,1/13/2005,1/4/2020,334117-1406859,Store,17,2.0,6,Apr-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,130620,740,IBM SUREPOS 4852,2038,10/15/2010,5/5/2021,130620-41D3295,Store,11,,12.0,Apr-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337582,60,IGT AXXIS 3D REEF OF RICHES,1911,7/2/2019,4/16/2022,337582-2145414,Store,2,,1.0,Apr-22
Europe,4,VICENZA,333,VICENZA F. O.,131727,740,IBM SUREPOS 4852,2038,10/15/2010,4/20/2021,131727-41D3169,Store,11,1.0,9,Apr-22
Europe,4,VICENZA,333,VICENZA F. O.,334367,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/15/2008,10/2/2021,334367-345237,Store,13,,7.0,Apr-22
Europe,4,VICENZA,333,VICENZA F. O.,333167,70,ITC Smart Card Dispenser,1018,8/31/2004,4/22/2016,333167-26962,Store,17,6.0,11,Apr-22
Europe,4,VICENZA,333,VICENZA F. O.,130634,740,IBM SUREPOS 4852,2038,10/15/2010,3/4/2021,130634-41D2752,Store,11,1.0,12,Apr-22
Europe,4,VICENZA,333,VICENZA F. O.,333521,60,IGT iGAME CARNIVAL MYS 243 01,580,9/7/2004,10/2/2021,333521-1385098,Store,17,,7.0,Apr-22
Europe,10,GARMISCH,614,GARMISCH F. O.,130617,740,IBM SUREPOS 4852,2038,10/15/2010,8/7/2012,130617-41C8871,Store,11,9.0,14,Apr-22
Europe,10,GARMISCH,614,GARMISCH F. O.,333165,70,DIEBOLD ACM,9001,9/4/2004,8/7/2012,333165-38850,Store,17,9.0,15,Apr-22
Korea,20,SEOUL,841,SEOUL FO,337490,60,IGT AXXIS 3D REEF OF RICHES,1911,7/19/2019,12/1/2021,337490-2145418,Store,2,,5.0,Apr-22
Korea,20,SEOUL,841,SEOUL FO,124647,740,IBM SUREPOS 4852,2038,9/28/2010,3/5/2020,124647-41D5498,Store,11,2.0,17,Apr-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333310,70,DIEBOLD ACM,9001,8/19/2004,10/18/2018,333310-R10620538876,Store,17,3.0,18,Apr-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,334787,70,DIEBOLD ACM,9001,3/7/2006,3/2/2020,334787-R106205-38874,Store,16,2.0,19,Apr-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,336669,70,ITC Smart Card Dispenser,1018,4/3/2008,3/12/2014,336669-0801279,Store,14,8.0,20,Apr-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,335849,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/15/2008,9/30/2021,335849-346834,Store,13,,7.0,Apr-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,335841,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/15/2008,2/21/2020,335841-346822,Store,13,2.0,22,Apr-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,334903,70,ITC Smart Card Dispenser,1018,3/7/2006,3/2/2020,334903-33669,Store,16,2.0,23,Apr-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333434,70,ITC Smart Card Dispenser,1018,12/9/2003,10/18/2018,333434-23747,Store,18,3.0,24,Apr-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333316,70,ITC Smart Card Dispenser,1018,8/26/2004,3/2/2020,333316-26976,Store,17,2.0,25,Apr-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,126856,740,IBM SUREPOS 4852,2038,9/30/2010,3/13/2020,126856-41D1751,Store,11,2.0,74,Apr-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,117481,740,IBM SUREPOS 4852,2038,9/29/2010,11/27/2010,117481-41D2775,Store,11,11.0,,Apr-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333319,70,DIEBOLD ACM,9001,8/26/2004,3/2/2020,333319-R10620538318,Store,17,2.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,336318,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/14/2011,6/27/2018,336318-XAR647231,Store,10,3.0,12,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,337010,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,3/26/2022,337010-668834,Store,6,,2.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,336502,60,WMS BLADE MULTI CHEST 2,1856,10/24/2015,10/24/2015,336502-5091334,Store,6,6.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,336504,60,WMS BLADE MULTI CHEST 5,1868,10/24/2015,5/31/2019,336504-5091326,Store,6,2.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,336510,60,BAL V22/22 BIG RED LANTERN,3233,11/1/2016,5/27/2021,336510-B160874259,Store,5,,12.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,336573,60,WMS BLADE MULTI CHEST 3,1866,10/17/2015,3/2/2022,336573-5091347,Store,6,,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,336610,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/18/2014,3/26/2022,336610-642979,Store,7,,2.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,336698,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/10/2011,6/11/2020,336698-XAR647241,Store,10,1.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,337011,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,3/26/2022,337011-668835,Store,6,,2.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,337012,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/20/2015,3/5/2022,337012-668836,Store,6,,2.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,337061,60,ITE FU RU HUANG DI,3418,3/11/2016,11/20/2021,337061-15111301,Store,6,,6.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,337062,60,ITE LEONIDAS,3421,3/11/2016,11/20/2021,337062-15111302,Store,6,,6.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,337063,60,ITE SHEN FORTUNES,3419,3/11/2016,11/20/2021,337063-15111303,Store,6,,6.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,337941,60,BAL PRO CURVE QHTB7'S (MLP),3211,9/27/2017,7/3/2021,337941-B170502923,Store,4,,10.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,336319,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/14/2011,6/6/2020,336319-XAR647232,Store,10,1.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,337683,60,WMS BLADE MULTI CHEST 4,1867,12/20/2016,3/2/2022,337683-5105406,Store,5,,2.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,332939,70,DIEBOLD ACM,9001,9/21/2002,3/2/2009,332939-R10620534200,Store,19,13.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,336501,60,WMS BLADE MULTI CHEST 2,1856,10/24/2015,3/2/2022,336501-5091335,Store,6,,2.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,126859,740,IBM SUREPOS 4852,2038,9/30/2010,1/30/2019,126859-41D2754,Store,11,3.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,332961,70,DIEBOLD ACM,9001,3/11/2003,6/27/2018,332961-R10620538261,Store,19,3.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,333019,70,DIEBOLD ACM,9001,3/12/2003,1/30/2019,333019-R10620537528,Store,19,3.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,333274,70,ITC Smart Card Dispenser,1018,7/3/2005,3/2/2009,333274-220536681,Store,16,13.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,333435,70,ITC Smart Card Dispenser,1018,12/9/2003,1/30/2019,333435-23748,Store,18,3.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,333456,70,ITC Smart Card Dispenser,1018,10/21/2003,1/30/2019,333456-23698,Store,18,3.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,333474,60,IGT CLEOPATRA II 20L 10C .01,1280,8/12/2004,3/5/2022,333474-1349260,Store,17,,2.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,336317,60,AIN A560 MULTI WIN15 (SAP-MJP),1381,12/14/2011,6/6/2020,336317-XAR647240,Store,10,1.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,333502,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/9/2004,11/20/2021,333502-1407747,Store,17,,6.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,335527,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/19/2008,3/5/2022,335527-346827,Store,13,,2.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,335528,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/19/2008,3/5/2022,335528-346817,Store,13,,2.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,335823,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/19/2014,3/26/2022,335823-642976,Store,7,,2.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,336099,60,NOV PREM V+ 1ST MULTI-DENOM,4007,9/18/2014,6/25/2021,336099-642955,Store,7,,11.0,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,124645,740,IBM SUREPOS 4852,2038,9/28/2010,9/2/2017,124645-41D3940,Store,11,4.0,,Apr-22
Korea,21,DAEGU,875,DAEGU F.O.,333475,60,IGT iGAME CARNIVAL MYS 243 01,580,8/12/2004,8/2/2020,333475-1349272,Store,17,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336575,60,WMS BLADE MULTI CHEST 6,1869,10/17/2015,5/14/2020,336575-5091328,Store,6,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336095,60,NOV PREM V+ 6sT,3160,9/18/2014,3/9/2018,336095-642951,Store,7,4.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336671,70,ITC Smart Card Dispenser,1018,4/3/2008,4/6/2019,336671-0801281,Store,14,3.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336692,60,NOV DOM PREMIUM ED 3 - 0.01,3084,3/7/2014,3/5/2020,336692-618385,Store,8,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336593,60,NOV PREM V+ 4ST MULTI-DENOM,4009,4/28/2015,5/14/2020,336593-658761,Store,7,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336578,60,WMS BLADE MULTI CHEST 6,1869,10/17/2015,3/27/2020,336578-5091352,Store,6,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336577,60,WMS BLADE MULTI CHEST 2,1856,10/17/2015,10/12/2018,336577-5091336,Store,6,3.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336576,60,WMS BLADE MULTI CHEST 5,1868,10/17/2015,3/27/2020,336576-5091349,Store,6,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336675,60,NOV PREM V+ 6sT,3160,8/15/2008,12/29/2017,336675-346873,Store,13,4.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336574,60,WMS BLADE MULTI CHEST 5,1868,10/17/2015,5/14/2020,336574-5091348,Store,6,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336372,60,BAL S9 QH GOLDEN BELL 25L10C,772,10/6/2009,9/10/2020,336372-S090819425,Store,12,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336324,60,WMS BLADE MULTI CHEST 2,1856,3/6/2015,12/3/2021,336324-5077255,Store,7,,5.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336323,60,WMS BLADE LIFE OF LUCK/SAP,1861,3/6/2015,4/28/2020,336323-5077262,Store,7,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336322,60,WMS BLADE MULTI CHEST 3,1866,3/6/2015,9/10/2020,336322-5077251,Store,7,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336742,60,BAL PRO CURVE QHBG (MLP),3210,3/14/2015,2/12/2019,336742-B141219206,Store,7,3.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336100,60,NOV PREM V+ 5sT,3158,9/18/2014,8/11/2017,336100-642956,Store,7,4.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336893,60,WMS BLADE MULTI CHEST 1,1855,8/26/2015,12/3/2021,336893-5088528,Store,6,,5.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336087,60,NOV PREM V+ 5ST MULTI-DENOM,4010,9/18/2014,12/3/2021,336087-642968,Store,7,,5.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336086,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/18/2014,12/3/2021,336086-642967,Store,7,,5.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336085,60,NOV PREM V+ 4ST MULTI-DENOM,4009,9/18/2014,12/3/2021,336085-642966,Store,7,,5.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336275,70,e-Cash ACM,9006,5/8/2014,4/21/2020,336275-7070891,Store,7,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337003,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,5/14/2020,337003-668827,Store,6,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,339250,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339250-137155,Store,4,,12.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,339249,60,KON CRES S/B/B VOLCANO BOUNTY,3545,4/15/2018,5/20/2021,339249-137154,Store,4,,12.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,339248,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339248-137153,Store,4,,12.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337958,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337958-724447,Store,4,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337956,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337956-724446,Store,4,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337939,60,BAL PRO CURVE QHBW (MLP),3215,9/27/2017,8/2/2021,337939-B170502921,Store,4,,9.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337690,60,WMS BLADE MULTI CHEST 4,1867,12/20/2016,3/27/2020,337690-5105390,Store,5,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337688,60,WMS BLADE MULTI CHEST 3,1866,12/20/2016,3/27/2020,337688-5105388,Store,5,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336847,60,BAL PRO CURVE QHBG (MLP),3210,8/26/2015,10/3/2019,336847-B150531087,Store,6,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337005,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,9/17/2020,337005-668829,Store,6,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336750,70,ITC Smart Card Dispenser,1018,9/18/2015,3/8/2019,336750-C351530838,Store,6,3.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336895,60,WMS BLADE GOLDFISH 3,1857,8/26/2015,4/28/2020,336895-5088530,Store,6,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336894,60,WMS BLADE MULTI CHEST 2,1856,8/26/2015,12/3/2021,336894-5088529,Store,6,,5.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336802,60,WMS BLADE MULTI CHEST 5,1868,2/27/2015,10/12/2018,336802-5077252,Store,7,3.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336848,60,BAL PRO CURVE QHBG (MLP),3210,8/26/2015,10/3/2019,336848-B150531088,Store,6,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336083,60,NOV PREM V+ 4ST MULTI-DENOM,4009,9/18/2014,5/14/2020,336083-642964,Store,7,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336803,60,WMS BLADE MULTI CHEST 2,1856,2/27/2015,8/10/2017,336803-5077257,Store,7,4.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336801,60,WMS BLADE GOLDFISH 3,1857,2/27/2015,8/12/2020,336801-5077247,Store,7,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336784,70,CountR ACM,9007,9/11/2015,4/21/2020,336784-100100149,Store,6,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337018,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,8/20/2015,5/14/2020,337018-668842,Store,6,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333439,70,ITC Smart Card Dispenser,1018,10/16/2003,9/10/2020,333439-23751,Store,18,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,334159,60,IGT iGAME AZTEC TEMPLE 243 01,579,11/2/2004,5/2/2021,334159-1407114,Store,17,,12.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,334071,60,IGT iGAME CARNIVAL MYS 243 01,580,10/9/2004,5/2/2021,334071-1406587,Store,17,,12.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,334034,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/5/2004,5/14/2020,334034-1406062,Store,17,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,334033,60,IGT iGAME CARNIVAL MYS 243 01,580,10/5/2004,5/2/2021,334033-1406068,Store,17,,12.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,334022,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/5/2004,4/6/2019,334022-1406071,Store,17,3.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336812,60,BAL PRO CURVE QHBG (MLP),3210,2/27/2015,2/12/2019,336812-B141219201,Store,3.0,,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333577,60,IGT GAME KING CL IFACE 210,228,10/9/2004,5/14/2020,333577-1407822,Store,17,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333485,60,IGT GAME KING CL IFACE 210,228,8/12/2004,5/14/2020,333485-1349253,Store,17,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,335391,60,NOV PREM V+ 1sT,3152,8/15/2008,12/29/2017,335391-346877,Store,13,4.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333443,70,ITC Smart Card Dispenser,1018,10/16/2003,9/10/2020,333443-23728,Store,18,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,334029,60,IGT iGAME CARNIVAL MYS 243 01,580,10/5/2004,5/14/2020,334029-1406060,Store,17,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333433,70,ITC Smart Card Dispenser,1018,12/9/2003,12/22/2018,333433-23746,Store,18,3.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333221,70,DIEBOLD ACM,9001,8/11/2004,9/10/2020,333221-R10620538809,Store,17,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333024,70,DIEBOLD ACM,9001,3/15/2003,5/14/2020,333024-R10620538747,Store,19,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,332947,70,DIEBOLD ACM,9001,2/22/2003,12/3/2021,332947-010620543427,Store,19,,5.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,332945,70,DIEBOLD ACM,9001,12/14/2002,9/10/2020,332945-R10620538228,Store,19,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,332944,70,DIEBOLD ACM,9001,12/2/2002,9/10/2020,332944-R10620538293,Store,19,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,125376,740,IBM SUREPOS 4852,2038,9/26/2010,3/25/2020,125376-41C8987,Store,11,2.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336080,60,NOV PREM V+ 5ST MULTI-DENOM,4010,9/18/2014,12/3/2021,336080-642961,Store,7,,5.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333445,70,ITC Smart Card Dispenser,1018,10/16/2003,9/10/2020,333445-23713,Store,18,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,335843,60,NOV PREM V+ 5sT,3158,8/15/2008,4/6/2019,335843-346826,Store,13,3.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336078,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/18/2014,12/3/2021,336078-642959,Store,7,,5.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336077,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/18/2014,5/14/2020,336077-642958,Store,7,1.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336076,60,NOV PREM V+ 4ST MULTI-DENOM,4009,9/18/2014,12/3/2021,336076-642957,Store,-,5.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333972,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/9/2004,5/2/2021,333972-1407799,Store,17,,12.0,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,335844,60,NOV PREM V+ 4sT,3156,8/15/2008,12/22/2018,335844-346854,Store,13,3.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,335396,60,NOV PREM V+ 6sT,3160,8/15/2008,12/29/2017,335396-346878,Store,13,4.0,,Apr-22
Korea,24,PYONGTAEK,897,PFO STORAGE,335842,60,NOV PREM V+ 5sT,3158,8/15/2008,4/6/2019,335842-346850,Store,13,3.0,,Apr-22
