Service,Category,Region,Base,Location,Month,Year,Amount
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,March,2021,28929.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,April,2021,24296.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,May,2021,13098.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,June,2021,20768.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,July,2021,13742.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,August,2021,27874.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,September,2021,36708.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,October,2020,1783.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,November,2020,2607.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,December,2020,13606.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,January,2021,4725.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,February,2021,2646.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,March,2021,1417.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,April,2021,12288.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,May,2021,10369.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,June,2021,7328.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,July,2021,4552.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,August,2021,13729.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,September,2021,7435.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,October,2020,0.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,November,2020,0.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,December,2020,6256.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,January,2021,0.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,February,2021,18220.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,March,2021,7823.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,April,2021,25516.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,May,2021,28088.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,June,2021,32222.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,July,2021,34330.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,August,2021,16364.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,September,2021,12554.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,October,2020,207279.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,November,2020,178797.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,December,2020,197593.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,January,2021,66036.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,February,2021,119910.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,March,2021,276760.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,April,2021,178736.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,May,2021,170591.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,June,2021,170527.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,July,2021,143463.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,August,2021,141153.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,September,2021,104206.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,October,2020,0.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,November,2020,0.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,December,2020,0.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,January,2021,0.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,February,2021,0.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,March,2021,9131.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,April,2021,16492.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,May,2021,46913.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,June,2021,70892.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,July,2021,63107.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,August,2021,40184.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,September,2021,47162.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,October,2020,19625.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,November,2020,11852.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,December,2020,0.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,January,2021,3669.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,February,2021,14056.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,March,2021,20509.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,April,2021,24324.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,May,2021,22815.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,June,2021,22306.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,July,2021,10287.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,August,2021,11131.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,September,2021,25438.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,October,2020,116424.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,November,2020,101378.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,December,2020,113034.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,January,2021,76136.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,February,2021,73387.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,March,2021,108053.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,April,2021,120867.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,May,2021,50673.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,June,2021,58372.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,July,2021,70995.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,August,2021,35717.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,September,2021,81963.0
Army,Revenue,Korea,Camp Humphreys,Cave,October,2021,233036.0
Army,Revenue,Korea,Camp Humphreys,Cave,November,2021,192898.0
Army,Revenue,Korea,Camp Humphreys,Cave,December,2021,288234.0
Army,Revenue,Korea,Camp Humphreys,Cave,January,2022,97308.0
Army,Revenue,Korea,Camp Humphreys,Cave,February,2022,260018.0
Army,Revenue,Korea,Camp Humphreys,Cave,March,2022,312506.0
Army,Revenue,Korea,Camp Humphreys,Cave,April,2022,154216.0
Army,Revenue,Korea,Camp Humphreys,Cave,May,2022,221868.0
Army,Revenue,Korea,Camp Humphreys,Cave,June,2022,349839.0
Army,Revenue,Korea,Camp Humphreys,Cave,July,2022,195584.0
Army,Revenue,Korea,Camp Humphreys,Cave,August,2022,190291.0
Army,Revenue,Korea,Camp Humphreys,Cave,September,2022,273571.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,October,2021,32661.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,November,2021,23409.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,December,2021,66037.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,January,2022,47556.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,February,2022,0.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,March,2022,6894.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,April,2022,53033.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,May,2022,42751.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,June,2022,35720.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,July,2022,50110.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,August,2022,36299.0
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,September,2022,21584.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,October,2021,677177.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,November,2021,683105.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,December,2021,465749.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,January,2022,450717.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,February,2022,612136.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,March,2022,728398.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,April,2022,847972.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,May,2022,795601.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,June,2022,447122.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,July,2022,505314.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,August,2022,774268.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,September,2022,833652.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,October,2021,30658.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,November,2021,31317.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,December,2021,25003.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,January,2022,9283.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,February,2022,18853.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,March,2022,54000.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,April,2022,34639.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,May,2022,22468.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,June,2022,24649.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,July,2022,6772.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,August,2022,45947.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,September,2022,20431.0
Army,Revenue,Korea,Seoul,K-16 Community Club,October,2021,17423.0
Army,Revenue,Korea,Seoul,K-16 Community Club,November,2021,6481.0
Army,Revenue,Korea,Seoul,K-16 Community Club,December,2021,2379.0
Army,Revenue,Korea,Seoul,K-16 Community Club,January,2022,6828.0
Army,Revenue,Korea,Seoul,K-16 Community Club,February,2022,4008.0
Army,Revenue,Korea,Seoul,K-16 Community Club,March,2022,13424.0
Army,Revenue,Korea,Seoul,K-16 Community Club,April,2022,11522.0
Army,Revenue,Korea,Seoul,K-16 Community Club,May,2022,20074.0
Army,Revenue,Korea,Seoul,K-16 Community Club,June,2022,33518.0
Army,Revenue,Korea,Seoul,K-16 Community Club,July,2022,4626.0
Army,Revenue,Korea,Seoul,K-16 Community Club,August,2022,8190.0
Army,Revenue,Korea,Seoul,K-16 Community Club,September,2022,29868.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,October,2021,160782.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,November,2021,443497.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,December,2021,209038.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,January,2022,294418.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,February,2022,274346.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,March,2022,525506.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,April,2022,164243.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,May,2022,524030.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,June,2022,371993.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,July,2022,289777.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,August,2022,484385.0
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,September,2022,401303.0
Army,Revenue,Korea,Daegu,El Guerrero,October,2021,94132.0
Army,Revenue,Korea,Daegu,El Guerrero,November,2021,36651.0
Army,Revenue,Korea,Daegu,El Guerrero,December,2021,72991.0
Army,Revenue,Korea,Daegu,El Guerrero,January,2022,33009.0
Army,Revenue,Korea,Daegu,El Guerrero,February,2022,42694.0
Army,Revenue,Korea,Daegu,El Guerrero,March,2022,52039.0
Army,Revenue,Korea,Daegu,El Guerrero,April,2022,66714.0
Army,Revenue,Korea,Daegu,El Guerrero,May,2022,80112.0
Army,Revenue,Korea,Daegu,El Guerrero,June,2022,73998.0
Army,Revenue,Korea,Daegu,El Guerrero,July,2022,3369.0
Army,Revenue,Korea,Daegu,El Guerrero,August,2022,50790.0
Army,Revenue,Korea,Daegu,El Guerrero,September,2022,43921.0
Army,Revenue,Korea,Daegu,State's Grill,October,2021,23337.0
Army,Revenue,Korea,Daegu,State's Grill,November,2021,37010.0
Army,Revenue,Korea,Daegu,State's Grill,December,2021,32137.0
Army,Revenue,Korea,Daegu,State's Grill,January,2022,12180.0
Army,Revenue,Korea,Daegu,State's Grill,February,2022,15286.0
Army,Revenue,Korea,Daegu,State's Grill,March,2022,34654.0
Army,Revenue,Korea,Daegu,State's Grill,April,2022,-3722.0
Army,Revenue,Korea,Daegu,State's Grill,May,2022,29376.0
Army,Revenue,Korea,Daegu,State's Grill,June,2022,1806.0
Army,Revenue,Korea,Daegu,State's Grill,July,2022,2972.0
Army,Revenue,Korea,Daegu,State's Grill,August,2022,8498.0
Army,Revenue,Korea,Daegu,State's Grill,September,2022,10659.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,October,2021,0.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,November,2021,72230.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,December,2021,92853.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,January,2022,62504.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,February,2022,43611.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,March,2022,83813.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,April,2022,33949.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,May,2022,100493.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,June,2022,70068.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,July,2022,59952.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,August,2022,40889.0
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,September,2022,69470.0
Army,Revenue,Korea,Daegu,Hilltop,October,2021,75776.0
Army,Revenue,Korea,Daegu,Hilltop,November,2021,28466.0
Army,Revenue,Korea,Daegu,Hilltop,December,2021,94167.0
Army,Revenue,Korea,Daegu,Hilltop,January,2022,63857.0
Army,Revenue,Korea,Daegu,Hilltop,February,2022,62763.0
Army,Revenue,Korea,Daegu,Hilltop,March,2022,144858.0
Army,Revenue,Korea,Daegu,Hilltop,April,2022,121634.0
Army,Revenue,Korea,Daegu,Hilltop,May,2022,70978.0
Army,Revenue,Korea,Daegu,Hilltop,June,2022,102001.0
Army,Revenue,Korea,Daegu,Hilltop,July,2022,80688.0
Army,Revenue,Korea,Daegu,Hilltop,August,2022,96608.0
Army,Revenue,Korea,Daegu,Hilltop,September,2022,120307.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,October,2021,38346.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,November,2021,26085.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,December,2021,40008.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,January,2022,25538.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,February,2022,42799.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,March,2022,64537.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,April,2022,36030.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,May,2022,32815.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,June,2022,70419.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,July,2022,65917.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,August,2022,-2856.0
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,September,2022,56660.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,October,2021,16272.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,November,2021,39619.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,December,2021,77932.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,January,2022,32568.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,February,2022,47924.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,March,2022,28910.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,April,2022,23921.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,May,2022,6107.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,June,2022,29066.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,July,2022,37924.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,August,2022,11012.0
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,September,2022,36309.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,October,2021,109678.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,November,2021,138103.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,December,2021,73359.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,January,2022,94650.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,February,2022,87735.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,March,2022,143366.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,April,2022,117210.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,May,2022,109821.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,June,2022,155274.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,July,2022,98663.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,August,2022,96364.0
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,September,2022,91857.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,October,2021,38633.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,November,2021,69349.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,December,2021,67165.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,January,2022,44299.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,February,2022,64404.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,March,2022,75139.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,April,2022,58735.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,May,2022,55913.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,June,2022,50367.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,July,2022,6050.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,August,2022,86890.0
Army,Revenue,Korea,Casey / Hovey,Gateway Club,September,2022,91307.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,October,2021,7236.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,November,2021,55845.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,December,2021,11992.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,January,2022,17165.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,February,2022,35862.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,March,2022,35845.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,April,2022,31067.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,May,2022,47258.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,June,2022,42849.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,July,2022,24827.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,August,2022,15042.0
Army,Revenue,Korea,Casey / Hovey,Warrior's,September,2022,32348.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,October,2021,26734.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,November,2021,68437.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,December,2021,40877.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,January,2022,34468.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,February,2022,42990.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,March,2022,29492.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,April,2022,37868.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,May,2022,21682.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,June,2022,12208.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,July,2022,9533.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,August,2022,66681.0
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,September,2022,9508.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,October,2021,1251.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,November,2021,4283.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,December,2021,1232.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,January,2022,3258.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,February,2022,1428.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,March,2022,0.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,April,2022,1416.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,May,2022,958.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,June,2022,6010.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,July,2022,2794.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,August,2022,4820.0
Army,Revenue,Japan,Camp Zama Army,SHA Club,September,2022,1519.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,October,2021,23348.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,November,2021,5685.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,December,2021,0.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,January,2022,0.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,February,2022,0.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,March,2022,6351.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,April,2022,7986.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,May,2022,15619.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,June,2022,5684.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,July,2022,10031.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,August,2022,9364.0
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,September,2022,18171.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,October,2021,24792.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,November,2021,83450.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,December,2021,69144.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,January,2022,90075.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,February,2022,83661.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,March,2022,88803.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,April,2022,78557.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,May,2022,104845.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,June,2022,104097.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,July,2022,60066.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,August,2022,129019.0
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,September,2022,95627.0
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,October,2021,3650.0
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,November,2021,18419.0
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,December,2021,1898.0
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,January,2022,10572.0
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,February,2022,11505.0
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,March,2022,13654.0
