Region,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Acquire,Effective,SerialNum,Month,Years_in_Storage,Age_int,Years_in_Storage_int
Japan,26,OKINAWA,1103,OKINAWA F. O.,332431,60,IGT iGAME AZTEC TEMPLE 243 01,579,11/1/2001,11/5/2019,332431-1117089,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332895,60,IGT iGAME COYOTE MOON 40L5C 01,683,8/6/2003,11/5/2019,332895-1190982,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332897,60,IGT iGAME CARNIVAL MYS 243 01,580,8/6/2003,10/26/2019,332897-1190983,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332908,60,IGT iGAME COYOTE MOON 40L5C 01,683,2/1/2003,10/26/2019,332908-1190803,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332911,60,IGT iGAME TWIN WIN 15L3C,689,2/1/2003,10/26/2019,332911-1190788,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332914,60,IGT iGAME TWIN WIN 15L3C,689,2/1/2003,11/5/2019,332914-1190784,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332916,60,IGT iGAME AZTEC TEMPLE 243 01,579,2/1/2003,10/26/2019,332916-1190801,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332917,60,IGT iGAME TWIN WIN 15L3C,689,2/1/2003,10/26/2019,332917-1190787,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332927,60,IGT iGAME AZTEC TEMPLE 243 01,579,2/1/2003,11/5/2019,332927-1190785,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332935,60,IGT iGAME CARNIVAL MYS 243 01,580,1/1/2003,11/5/2019,332935-1190754,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333213,70,DIEBOLD ACM,9001,10/30/2003,4/20/2016,333213-R10620538914,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333366,70,ITC Smart Card Dispenser,1018,8/21/2004,6/5/2014,333366-26987,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,334910,70,ITC Smart Card Dispenser,1018,2/24/2006,5/22/2009,334910-490533633,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,334964,70,DIEBOLD ACM,9001,2/24/2006,3/26/2008,334964-R106205-38899,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336185,60,WMS BBII MULTI GAME CHEST 4,1838,10/16/2008,8/24/2018,336185-W2204482,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336187,60,WMS BBII MULTI GAME CHEST 1,1837,10/16/2008,8/24/2018,336187-W2204494,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336189,60,WMS BBII MULTI GAME CHEST 4,1838,10/16/2008,8/24/2018,336189-W2204486,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336373,60,BAL S9 QH STARS&BARS 25L10C,771,10/6/2009,6/1/2019,336373-S070919426,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336506,60,BAL V22/22 88 FORTUNES,3234,10/24/2015,4/22/2020,336506-B150734303,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336535,60,WMS BLADE MULTI CHEST 6,1869,3/12/2015,12/13/2018,336535-5077267,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336649,60,NOVOSTAR 4sT,3181,10/7/2016,4/22/2020,336649-132543,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336813,60,BAL V22/22 88 FORTUNES,3234,2/27/2015,4/22/2020,336813-B141219204,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336891,60,BAL V22/22 88 FORTUNES,3234,8/26/2015,4/22/2020,336891-B150531091,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336899,60,NOVOSTAR 5sT,3183,10/7/2016,4/22/2020,336899-143875,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336900,60,NOVOSTAR 5sT,3183,10/7/2016,4/22/2020,336900-143876,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337023,60,BAL V22/22 88 FORTUNES,3234,9/18/2015,4/22/2020,337023-B150734397,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337066,60,NOVOSTAR 6sT,3185,10/7/2016,4/22/2020,337066-173368,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337697,60,NOV VIP EDITION 5/$4.00,3126,2/25/2017,4/22/2020,337697-708581,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337699,60,NOV VIP EDITION 5/$4.00,3126,2/25/2017,4/22/2020,337699-708583,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337710,60,BAL S9E TR DRAGON DYNASTY,1781,1/22/2010,12/23/2016,337710-T091100133,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338072,60,BAL J43 DOUBLE BLESSINGS MLP,3652,5/16/2019,10/5/2019,338072-5130268,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338088,60,BAL J43 JIN-JI BAO XI R/F MLP,3665,7/15/2020,7/15/2020,338088-5169847,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338089,60,BAL J43 JIN JI BAO XI E/T MLP,3679,7/15/2020,7/15/2020,338089-5169848,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338090,60,BAL J43 JIN-JI BAO XI R/F MLP,3665,7/15/2020,7/15/2020,338090-5169841,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338251,60,BAL WAVE DRAGON SPIN,3710,7/15/2020,7/15/2020,338251-160875558,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338252,60,BAL WAVE DRAGON SPIN,3710,7/15/2020,7/15/2020,338252-170506671,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338253,60,BAL WAVE DRAGON SPIN,3710,7/15/2020,7/15/2020,338253-160875559,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338254,60,BAL WAVE DRAGON SPIN,3710,7/15/2020,7/15/2020,338254-170188490,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338255,60,BAL WAVE DRAGON SPIN,3710,7/15/2020,7/15/2020,338255-170506670,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338256,60,BAL J43 JIN-JI BAO XI R/F MLP,3665,7/15/2020,7/15/2020,338256-5169845,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338257,60,BAL J43 JIN JI BAO XI E/T MLP,3679,7/15/2020,7/15/2020,338257-5169842,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338258,60,BAL J43 JIN JI BAO XI E/T MLP,3679,7/15/2020,7/15/2020,338258-5169840,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338259,60,BAL J43 JIN JI BAO XI E/T MLP,3679,7/15/2020,7/15/2020,338259-5169846,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338260,60,BAL J43 JIN-JI BAO XI R/F MLP,3665,7/15/2020,7/15/2020,338260-5169839,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338261,60,BAL J43 JIN-JI BAO XI R/F MLP,3665,7/15/2020,7/15/2020,338261-5169843,July 2020,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338262,60,BAL J43 JIN JI BAO XI E/T MLP,3679,7/15/2020,7/15/2020,338262-5169844,July 2020,0,,0
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,117547,740,IBM SUREPOS 4852,2038,9/23/2010,7/2/2011,117547-41C8866,July 2020,0,,0
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,334778,70,DIEBOLD ACM,9001,3/4/2006,7/2/2011,334778-R106205-38734,July 2020,0,,0
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,336496,60,WMS BLADE MULTI CHEST 6,1869,3/23/2015,7/16/2020,336496-5077246,July 2020,0,,0
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,336498,60,WMS BLADE MULTI CHEST 6,1869,3/23/2015,7/16/2020,336498-5077260,July 2020,0,,0
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,337280,60,BAL J43 JIN-JI BAO XI R/F MLP,3665,7/3/2020,7/3/2020,337280-5169837,July 2020,0,,0
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,337335,60,BAL J43 JIN JI BAO XI E/T MLP,3679,7/3/2020,7/3/2020,337335-5169838,July 2020,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,130590,740,IBM SUREPOS 4852,2038,10/15/2010,10/15/2010,130590-41D1075,July 2020,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,130637,740,IBM SUREPOS 4852,2038,10/15/2010,1/30/2020,130637-41D2688,July 2020,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,333091,60,IGT GAME KING CL IFACE 210,228,12/2/2004,1/30/2020,333091-1406885,July 2020,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,336030,60,WMS BBII MULTI GAME CHEST 1,1837,7/30/2009,1/30/2020,336030-W2228411,July 2020,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,337170,60,WMS BLADE MULTI CHEST 4,1867,11/18/2016,5/2/2019,337170-5102877,July 2020,0,,0
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130633,740,IBM SUREPOS 4852,2038,10/15/2010,1/23/2013,130633-41D0324,July 2020,0,,0
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130635,740,IBM SUREPOS 4852,2038,10/15/2010,1/23/2013,130635-41D2741,July 2020,0,,0
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130636,740,IBM SUREPOS 4852,2038,10/15/2010,1/23/2013,130636-41D2144,July 2020,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,130598,740,IBM SUREPOS 4852,2038,10/15/2010,8/12/2014,130598-4C99377,July 2020,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,130606,740,IBM SUREPOS 4852,2038,10/15/2010,12/7/2010,130606-41D2693,July 2020,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,333041,70,ITC Smart Card Dispenser,1018,10/20/2004,8/12/2014,333041-31656,July 2020,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,333190,60,IGT iGAME AZTEC TEMPLE 243 01,579,11/30/2004,3/3/2020,333190-1406886,July 2020,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,333212,70,DIEBOLD ACM,9001,10/30/2003,8/12/2014,333212-R10620538751,July 2020,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,333535,60,IGT iGAME CARNIVAL MYS 243 01,580,9/7/2004,3/3/2020,333535-1385112,July 2020,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,334355,70,ITC Smart Card Dispenser,1018,6/4/2005,8/12/2014,334355-510433002,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130627,740,IBM SUREPOS 4852,2038,10/15/2010,2/22/2014,130627-41C9001,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130629,740,IBM SUREPOS 4852,2038,10/15/2010,2/9/2011,130629-41D2532,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,333816,60,IGT PRINCESS OF PARADISE,1598,8/26/2004,7/6/2018,333816-1384079,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334942,70,ITC Smart Card Dispenser,1018,1/21/2006,7/6/2018,334942-490533693,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334943,70,ITC Smart Card Dispenser,1018,1/21/2006,1/21/2006,334943-490533694,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335022,60,NOV CF1+ ULT 10H,3116,12/24/2005,8/16/2018,335022-196965,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335023,60,NOV CF1+ ULT 10B,3115,12/24/2005,7/6/2018,335023-196966,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335027,60,NOV CF1+ ULT 10G,3109,12/24/2005,8/16/2018,335027-196970,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335031,60,NOV CF1+ ULT 10B,3115,12/24/2005,8/16/2018,335031-196974,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335033,60,NOV CF1+ ULT 10XA,3112,12/24/2005,10/30/2019,335033-196976,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335034,60,NOV CF1+ ULT 10F,3106,12/24/2005,7/6/2018,335034-196977,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335062,70,DIEBOLD ACM,9001,1/12/2006,7/6/2018,335062-R106205-37935,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335066,70,DIEBOLD ACM,9001,1/12/2006,1/12/2006,335066-R106205-38776,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335079,60,IGT GAME KING CL IFACE 210,228,4/8/2006,10/30/2019,335079-1296323,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335091,60,WMS BBII MULTI GAME CHEST 1,1837,10/7/2009,7/6/2018,335091-2228398,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335092,60,WMS BBII M/G CHEST 4,1838,10/7/2009,8/16/2018,335092-2228403,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335093,60,WMS BBII MULTI GAME CHEST 1,1837,10/7/2009,10/30/2019,335093-2228418,July 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335094,60,WMS BBII MULTI GAME CHEST 8,1844,10/7/2009,8/16/2018,335094-2228427,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,130608,740,IBM SUREPOS 4852,2038,10/15/2010,2/8/2011,130608-41D2621,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,332811,60,IGT HOUSE OF THE DEAD 25L 10C,794,12/17/2002,3/28/2019,332811-1191588,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,333862,60,IGT PRINCESS OF PARADISE,1598,9/8/2004,3/13/2019,333862-1384064,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,333870,60,IGT PRINCESS OF PARADISE,1598,9/8/2004,12/4/2018,333870-1384052,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,333941,60,IGT FENG SHUI 10C 25L .01,1283,8/31/2004,1/19/2018,333941-1384428,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,334930,70,ITC Smart Card Dispenser,1018,1/31/2006,12/6/2017,334930-490533652,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,334934,70,ITC Smart Card Dispenser,1018,1/31/2006,7/15/2016,334934-490533639,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335122,60,NOV CF1+ ULT 10XA,3112,1/6/2006,7/15/2016,335122-203704,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335124,60,NOV CF1+ ULT 10G TRUNC 1190,3110,1/6/2006,12/6/2017,335124-203706,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335131,60,NOV CF1+ ULT 10F TRUNC 1190,3107,1/6/2006,12/6/2017,335131-203713,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335133,60,NOV GAMTOR 16 TRUNC 2500,585,1/6/2006,12/4/2009,335133-203714,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335137,60,NOV CF1+ ULT 10F,3106,1/6/2006,7/15/2016,335137-203718,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335139,60,NOV CF1+ ULT 10D,3100,2/10/2006,7/15/2016,335139-206940,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335154,60,BAL A M9 CASHUS MAX 25L10C PEN,678,1/24/2006,12/6/2017,355154-V051160695,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335179,70,DIEBOLD ACM,9001,2/2/2006,12/6/2017,335179-R106205-37931,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335180,70,DIEBOLD ACM,9001,2/2/2006,7/15/2016,335180-R106205-37940,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335185,70,DIEBOLD ACM,9001,2/2/2006,2/2/2006,335185-R106205-38693,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335186,70,DIEBOLD ACM,9001,3/7/2006,2/9/2008,335186-R106205-38319,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335190,60,WMS BBII INVDRS PLANET MOOLAH,1428,9/9/2009,3/13/2019,335190-W2228392,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335192,60,WMS BBII MULTI GAME CHEST 1,1837,9/9/2009,9/2/2019,335192-W2228407,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335193,60,WMS BBII MULTI GAME CHEST 7,1843,9/9/2009,3/28/2019,335193-W2228421,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335194,60,WMS BBII MULTI GAME CHEST 1,1837,9/9/2009,2/27/2019,335194-W2228422,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335195,60,WMS BBII MULTI GAME CHEST 8,1844,9/9/2009,1/19/2018,335195-W2228429,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335196,60,WMS BBII MULTI GAME CHEST 4,1838,9/9/2009,9/2/2019,335196-W2228434,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335198,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/10/2009,11/13/2019,335198-455986,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335664,60,NOV CF1+ ULT 10B,3115,5/17/2006,7/23/2014,335664-221270,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335907,60,WMS BBII MULTI GAME CHEST 3,1840,7/29/2009,1/19/2018,335907-W2228412,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335910,60,WMS BBII MULTI GAME CHEST 2,1839,7/29/2009,12/4/2018,335910-W2228400,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,336289,60,BAL PRO CURVE QHBG (MLP),3210,2/10/2016,12/4/2019,336289-B150734286,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,336290,60,BAL V22/22 AMERICAN ORIGINAL,3229,2/10/2016,11/13/2019,336290-B150734287,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,336292,60,NOV NOVOSTAR 1ST MULTI-DENOM,4014,10/19/2016,11/13/2019,336292-134229,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,336296,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,10/19/2016,11/13/2019,336296-238890,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,337292,60,BAL PRO CURVE QHBG (MLP),3210,12/6/2017,12/4/2019,337292-B170503013,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,337293,60,BAL PRO CURVE QHTB7'S (MLP),3211,12/6/2017,11/13/2019,337293-B170503014,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,337803,60,NOV PREM V+ 5ST MULTI-DENOM,4010,10/10/2009,11/13/2019,337803-455994,July 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,337807,70,ITC Smart Card Dispenser,1018,11/17/2015,11/17/2015,337807-C351530849,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,130587,740,IBM SUREPOS 4852,2038,10/15/2010,2/9/2011,130587-41D2555,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,333189,60,IGT WOLF RUN 40L 6C .01,1294,11/9/2004,11/14/2019,333189-1405692,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,333196,60,IGT iGAME AZTEC TEMPLE 243 01,579,11/9/2004,11/14/2019,333196-1405681,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,333819,60,IGT iGAME CARNIVAL MYS 243 01,580,8/26/2004,7/18/2019,333819-1384076,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,333935,60,IGT GKING SLANTTOP MDENOM CL,593,8/31/2004,11/14/2019,333935-1384361,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,333980,60,IGT iGAME COYOTE MOON 40L5C 01,683,3/2/2005,11/14/2019,333980-1405693,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,334109,60,IGT iGAME CARNIVAL MYS 243 01,580,12/16/2004,11/14/2019,334109-1405695,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,334234,60,IGT iGAME AZTEC TEMPLE 243 01,579,12/29/2004,8/9/2019,334234-1406851,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,334235,60,IGT iGAME CARNIVAL MYS 243 01,580,12/29/2004,8/9/2019,334235-1406869,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,334954,70,ITC Smart Card Dispenser,1018,2/14/2006,3/7/2007,334954-490533677,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,335265,70,DIEBOLD ACM,9001,2/14/2006,12/16/2006,335265-R106205-38270,July 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,335280,60,NOV PREM V+ 4ST MULTI-DENOM,4009,10/16/2009,3/27/2019,335280-455996,July 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,130614,740,IBM SUREPOS 4852,2038,10/15/2010,1/25/2011,130614-41D2784,July 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,333224,70,DIEBOLD ACM,9001,8/11/2004,10/15/2011,333224-R10620537554,July 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334351,70,ITC Smart Card Dispenser,1018,6/4/2005,10/26/2019,334351-510433041,July 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334365,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/15/2008,10/26/2019,334365-345234,July 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335500,70,ITC Smart Card Dispenser,1018,9/17/2015,9/17/2015,335500-C351530853,July 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,336112,60,NOV PREM V+ 1ST MULTI-DENOM,4007,10/17/2008,7/26/2019,336112-345269,July 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337027,60,WMS BLADE MULTI CHEST 2,1856,10/1/2015,7/31/2019,337027-5091355,July 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337551,60,BAL PRO CURVE QHTB7'S (MLP),3211,11/18/2017,5/2/2019,337551-B170502973,July 2020,0,,0
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,130612,740,IBM SUREPOS 4852,2038,10/15/2010,9/28/2019,130612-41C8027,July 2020,0,,0
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,130615,740,IBM SUREPOS 4852,2038,10/15/2010,5/17/2017,130615-41C8496,July 2020,0,,0
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333040,70,ITC Smart Card Dispenser,1018,8/26/2004,10/31/2015,333040-26951,July 2020,0,,0
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333420,70,ITC Smart Card Dispenser,1018,10/28/2003,1/13/2017,333420-23705,July 2020,0,,0
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,334594,70,DIEBOLD ACM,9001,10/12/2005,12/10/2015,334594-R10620538795,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,126854,740,IBM SUREPOS 4852,2038,9/30/2010,3/25/2020,126854-41D3955,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,334799,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/15/2008,6/13/2019,334799-346859,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335392,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/15/2008,4/19/2019,335392-346875,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335408,60,NOV PREM V+ 6ST MULTI-DENOM,4011,4/23/2009,2/4/2019,335408-403641,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335782,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/27/2008,4/24/2019,335782-346804,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335837,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/15/2008,4/24/2019,335837-346853,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335847,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/15/2008,6/5/2019,335847-346848,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336202,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/21/2008,2/4/2019,336202-346866,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336781,66,BAL PRO32 LUCKY TREE,1772,9/11/2015,9/25/2019,336781-B130277973,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336785,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,2/14/2020,336785-XAR666045,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336786,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,7/15/2020,336786-XAR666048,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336787,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,2/13/2020,336787-XAR666043,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336788,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,2/13/2020,336788-XAR666047,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336789,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,3/12/2020,336789-XAR666044,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336790,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,2/12/2020,336790-XAR666049,July 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336791,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,3/12/2020,336791-XAR666046,July 2020,0,,0
