Service,Category,Region,Base,Location,Month,Year,Amount,Base_lat,Base_lon
Army,Revenue,Korea,Seoul,K-16 Community Club,January,2022,6828,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,February,2022,4008,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,March,2022,13424,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,April,2022,11522,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,May,2022,20074,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,June,2022,33518,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,July,2022,4626,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,August,2022,8190,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,September,2022,29868,37.566535,126.97797
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,October,2021,160782,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,November,2021,443497,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,December,2021,209038,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,January,2022,294418,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,February,2022,274346,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,March,2022,525506,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,April,2022,164243,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,May,2022,524030,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,June,2022,371993,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,July,2022,289777,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,August,2022,484385,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,September,2022,401303,37.53176,126.9813
Army,Revenue,Korea,Daegu,El Guerrero,October,2021,94132,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,November,2021,36651,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,December,2021,72991,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,January,2022,33009,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,February,2022,42694,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,March,2022,52039,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,April,2022,66714,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,May,2022,80112,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,June,2022,73998,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,July,2022,3369,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,August,2022,50790,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,September,2022,43921,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,October,2021,23337,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,November,2021,37010,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,December,2021,32137,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,January,2022,12180,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,February,2022,15286,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,March,2022,34654,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,April,2022,-3722,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,May,2022,29376,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,June,2022,1806,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,July,2022,2972,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,August,2022,8498,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,September,2022,10659,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,October,2021,0,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,November,2021,72230,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,December,2021,92853,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,January,2022,62504,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,February,2022,43611,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,March,2022,83813,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,April,2022,33949,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,May,2022,100493,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,June,2022,70068,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,July,2022,59952,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,August,2022,40889,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,September,2022,69470,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,October,2021,75776,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,November,2021,28466,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,December,2021,94167,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,January,2022,63857,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,February,2022,62763,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,March,2022,144858,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,April,2022,121634,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,May,2022,70978,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,June,2022,102001,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,July,2022,80688,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,August,2022,96608,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,September,2022,120307,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,October,2021,38346,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,November,2021,26085,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,December,2021,40008,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,January,2022,25538,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,February,2022,42799,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,March,2022,64537,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,April,2022,36030,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,May,2022,32815,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,June,2022,70419,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,July,2022,65917,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,August,2022,-2856,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,September,2022,56660,35.85181,128.60117
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,October,2021,16272,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,November,2021,39619,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,December,2021,77932,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,January,2022,32568,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,February,2022,47924,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,March,2022,28910,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,April,2022,23921,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,May,2022,6107,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,June,2022,29066,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,July,2022,37924,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,August,2022,11012,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,September,2022,36309,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,October,2021,109678,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,November,2021,138103,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,December,2021,73359,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,January,2022,94650,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,February,2022,87735,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,March,2022,143366,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,April,2022,117210,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,May,2022,109821,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,June,2022,155274,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,July,2022,98663,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,August,2022,96364,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,September,2022,91857,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,October,2021,38633,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,November,2021,69349,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,December,2021,67165,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,January,2022,44299,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,February,2022,64404,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,March,2022,75139,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,April,2022,58735,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,May,2022,55913,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,June,2022,50367,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,July,2022,6050,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,August,2022,86890,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,September,2022,91307,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,October,2021,7236,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,November,2021,55845,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,December,2021,11992,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,January,2022,17165,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,February,2022,35862,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,March,2022,35845,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,April,2022,31067,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,May,2022,47258,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,June,2022,42849,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,July,2022,24827,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,August,2022,15042,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,September,2022,32348,37.91578,127.08444
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,October,2021,26734,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,November,2021,68437,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,December,2021,40877,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,January,2022,34468,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,February,2022,42990,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,March,2022,29492,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,April,2022,37868,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,May,2022,21682,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,June,2022,12208,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,July,2022,9533,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,August,2022,66681,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,September,2022,9508,35.133025,128.71004
Army,Revenue,Japan,Camp Zama Army,SHA Club,October,2021,1251,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,November,2021,4283,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,December,2021,1232,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,January,2022,3258,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,February,2022,1428,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,March,2022,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,April,2022,1416,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,May,2022,958,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,June,2022,6010,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,July,2022,2794,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,August,2022,4820,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,September,2022,1519,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,October,2021,23348,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,November,2021,5685,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,December,2021,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,January,2022,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,February,2022,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,March,2022,6351,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,April,2022,7986,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,May,2022,15619,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,June,2022,5684,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,July,2022,10031,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,August,2022,9364,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,September,2022,18171,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,October,2021,24792,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,November,2021,83450,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,December,2021,69144,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,January,2022,90075,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,February,2022,83661,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,March,2022,88803,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,April,2022,78557,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,May,2022,104845,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,June,2022,104097,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,July,2022,60066,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,August,2022,129019,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,September,2022,95627,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,October,2021,3650,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,November,2021,18419,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,December,2021,1898,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,January,2022,10572,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,February,2022,11505,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,March,2022,13654,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,April,2022,32958,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,May,2022,7874,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,June,2022,13304,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,July,2022,18742,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,August,2022,7553,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,September,2022,12271,35.488587,139.40767
Army,Revenue,Japan,Torii Station Army,Havana's,October,2021,2906,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Havana's,November,2021,3815,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Havana's,December,2021,9453,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Havana's,January,2022,8389,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Havana's,February,2022,4153,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Havana's,March,2022,7863,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Havana's,April,2022,5830,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Havana's,May,2022,5909,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Havana's,June,2022,4941,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Havana's,July,2022,1807,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Havana's,August,2022,5053,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Havana's,September,2022,-3419,26.37919,127.73669
USMC,Revenue,Japan,Camp Fuji USMC,Road House,October,2021,7296,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,November,2021,1973,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,December,2021,609,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,January,2022,1028,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,February,2022,1408,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,March,2022,25,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,April,2022,2120,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,May,2022,2526,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,June,2022,0,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,July,2022,289,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,August,2022,5925,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,September,2022,4835,35.3556,138.8597
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,October,2021,52924,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,November,2021,114339,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,December,2021,45533,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,January,2022,38057,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,February,2022,45247,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,March,2022,92687,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,April,2022,55989,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,May,2022,111580,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,June,2022,49623,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,July,2022,110402,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,August,2022,65520,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Iwakuni Club,September,2022,5671,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,October,2021,72262,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,November,2021,64261,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,December,2021,143200,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,January,2022,68292,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,February,2022,73061,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,March,2022,191830,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,April,2022,117111,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,May,2022,148190,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,June,2022,138398,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,July,2022,69600,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,August,2022,148082,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,September,2022,69422,34.166562,132.21885
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,October,2021,93193,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,November,2021,83640,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,December,2021,19704,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,January,2022,75037,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,February,2022,60035,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,March,2022,89945,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,April,2022,46724,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,May,2022,116150,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,June,2022,69007,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,July,2022,57510,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,August,2022,50823,26.29555,127.760769
