Installation,Loc#,Location,Month,Revenue,NAFI Amount,Annual Revenue,Annual NAFI,Status
Naples,2590,Carney Golf,13-Mar,,,,,
Naples,2590,Carney Golf,13-Apr,5530.6,3871.4,,,
Naples,2590,Carney Golf,13-May,7399.65,5179.75,,,
Naples,2590,Carney Golf,13-Jun,1750,1225,,,
Naples,2590,Carney Golf,13-Jul,94.75,66.35,,,
Naples,2590,Carney Golf,13-Aug,750.1,525.05,,,
Naples,2590,Carney Golf,13-Sep,1887,1320.9,39897,27927.9,
Naples,2590,Carney Golf,13-Oct,2649,1854.3,,,
Naples,2590,Carney Golf,13-Nov,1976,1383.2,,,
Naples,2590,Carney Golf,13-Dec,2647.35,1853.15,,,
Naples,2590,Carney Golf,14-Jan,3938,2756.6,,,
Naples,2590,Carney Golf,14-Feb,4267.75,2987.45,,,
Naples,2590,Carney Golf,14-Mar,4758,3330.6,,,
Naples,2590,Carney Golf,14-Apr,5042,3529.4,,,
Naples,2590,Carney Golf,14-May,3092.4,2164.7,,,
Naples,2590,Carney Golf,14-Jun,2384,1668.8,,,
Naples,2590,Carney Golf,14-Jul,3118.9,2183.25,,,
Naples,2590,Carney Golf,14-Aug,2312,1618.4,,,
Naples,2590,Carney Golf,14-Sep,2878,2014.6,39063.4,27344.45,
