Installation,Loc#,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Status
Sigonella,2597,Jox Sports Bar 201401,Jan-13,31272.56,21904.90,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-13,20043.07,14177.45,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-13,35377.39,24933.60,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-13,50466.31,35149.10,,,
Sigonella,2597,Jox Sports Bar 201401,May-13,33880.89,23818.45,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-13,31216.25,22708.05,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-13,24630.59,15506.60,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-13,25375.22,17335.35,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-13,20196.63,14959.70,362988.69,254760.30,
Sigonella,2597,Jox Sports Bar 201401,Oct-13,32727.60,21839.25,,,
Sigonella,2597,Jox Sports Bar 201401,Nov-13,27965.70,19576.05,,,
Sigonella,2597,Jox Sports Bar 201401,Dec-13,23027.50,16119.25,,,
Sigonella,2597,Jox Sports Bar 201401,Jan-14,18826.23,13049.90,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-14,29978.78,21171.90,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-14,9356.20,7708.75,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-14,30656.90,25502.85,,,
Sigonella,2597,Jox Sports Bar 201401,May-14,32978.94,18679.70,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-14,22626.30,15838.40,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-14,22778.85,16775.10,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-14,23060.31,16749.45,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-14,30124.12,19809.30,304107.43,212819.90,
Sigonella,2597,Jox Sports Bar 201401,Oct-14,29080.24,23942.35,,,
Sigonella,2597,Jox Sports Bar 201401,Nov-14,42625.11,30849.60,,,
Sigonella,2597,Jox Sports Bar 201401,Dec-14,42565.17,26049.75,,,
Sigonella,2597,Jox Sports Bar 201401,Jan-15,51841.19,42272.15,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-15,40313.67,28230.20,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-15,37072.27,22785.85,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-15,17513.73,17916.45,,,
Sigonella,2597,Jox Sports Bar 201401,May-15,41293.45,27324.05,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-15,44235.80,30259.30,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-15,54924.15,37765.20,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-15,31167.72,20498.90,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-15,28312.70,15185.75,460945.20,323079.55,
Sigonella,2597,Jox Sports Bar 201401,Oct-15,20154.05,16325.45,,,
Sigonella,2597,Jox Sports Bar 201401,Nov-15,2158.51,3569.25,,,
Sigonella,2597,Jox Sports Bar 201401,Dec-15,12031.00,8658.00,,,
Sigonella,2597,Jox Sports Bar 201401,Jan-16,12076.73,11130.15,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-16,18728.93,8097.60,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-16,27346.36,16331.65,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-16,16872.84,13706.55,,,
Sigonella,2597,Jox Sports Bar 201401,May-16,8730.04,5834.25,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-16,12650.03,7393.15,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-16,9445.84,6652.85,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-16,10933.70,7980.75,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-16,9695.76,5897.90,160823.79,111577.55,
Sigonella,2597,Jox Sports Bar 201401,Oct-16,4881.27,3526.65,,,
Sigonella,2597,Jox Sports Bar 201401,Nov-16,991.33,2338.00,,,
Sigonella,2597,Jox Sports Bar 201401,Dec-16,3479.64,1945.15,,,
Sigonella,2597,Jox Sports Bar 201401,Jan-17,882.65,4401.55,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-17,17378.60,6732.10,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-17,22074.41,15393.75,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-17,633.55,377.15,,,
Sigonella,2597,Jox Sports Bar 201401,May-17,11176.35,8701.15,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-17,10853.80,6698.85,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-17,13229.45,9260.60,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-17,3654.85,5188.40,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-17,12904.95,6403.45,102140.85,70966.80,
Sigonella,2597,Jox Sports Bar 201401,Oct-17,7609.10,5326.35,,,
Sigonella,2597,Jox Sports Bar 201401,Nov-17,7318.35,12151.65,,,
Sigonella,2597,Jox Sports Bar 201401,Dec-17,32893.30,16862.45,,,
Sigonella,2597,Jox Sports Bar 201401,Jan-18,8599.65,11077.65,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-18,19318.00,13210.00,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-18,35281.10,19085.60,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-18,23258.40,16280.90,,,
Sigonella,2597,Jox Sports Bar 201401,May-18,22853.95,15997.75,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-18,21819.05,15273.30,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-18,23816.75,16671.75,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-18,17684.10,17265.20,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-18,19831.05,10732.85,240282.80,169935.45,
Sigonella,2597,Jox Sports Bar 201401,Oct-18,29724.95,19070.05,,,
Sigonella,2597,Jox Sports Bar 201401,Nov-18,6371.45,4460.05,,,
Sigonella,2597,Jox Sports Bar 201401,Dec-18,18670.35,13069.25,,,
Sigonella,2597,Jox Sports Bar 201401,Jan-19,30888.95,21622.25,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-19,32553.90,28053.05,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-19,38145.80,22306.45,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-19,24996.61,19420.50,,,
Sigonella,2597,Jox Sports Bar 201401,May-19,22343.54,13717.55,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-19,11239.56,7838.60,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-19,14979.99,9645.30,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-19,12620.50,8834.35,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-19,10711.00,7497.70,253246.60,175535.10,
Sigonella,2597,Jox Sports Bar 201401,Oct-19,14112.00,9878.40,,,
Sigonella,2597,Jox Sports Bar 201401,Nov-19,12837.00,8985.90,,,
Sigonella,2597,Jox Sports Bar 201401,Dec-19,23531.00,16471.70,,,
Sigonella,2597,Jox Sports Bar 201401,Jan-20,39083.00,27358.10,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-20,17095.25,11966.70,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-20,15901.05,11130.73,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-20,,,,,
Sigonella,2597,Jox Sports Bar 201401,May-20,,,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-20,,,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-20,(7604.40),,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-20,22012.00,10085.30,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-20,16426.80,11498.75,153393.70,107375.58,
Sigonella,2597,Jox Sports Bar 201401,Oct-20,9508.05,6655.60,,,
Sigonella,2597,Jox Sports Bar 201401,Nov-20,10432.40,7302.70,,,
Sigonella,2597,Jox Sports Bar 201401,Dec-20,11550.75,8085.55,,,
Sigonella,2597,Jox Sports Bar 201401,Jan-21,2615.75,12376.80,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-21,17243.55,3321.45,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-21,15968.65,9381.35,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-21,17141.25,11998.90,,,
Sigonella,2597,Jox Sports Bar 201401,May-21,21788.40,15251.90,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-21,7547.00,5282.90,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-21,12939.95,9057.95,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-21,5786.60,4050.60,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-21,13663.50,9564.45,146185.85,102330.15,
Sigonella,2597,Jox Sports Bar 201401,Oct-21,7582.00,5307.40,,,
Sigonella,2597,Jox Sports Bar 201401,Nov-21,16429.30,11500.50,,,
Sigonella,2597,Jox Sports Bar 201401,Dec-21,14480.00,10136.00,,,
Sigonella,2597,Jox Sports Bar 201401,Jan-22,9431.00,6601.70,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-22,12036.65,8425.65,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-22,21790.10,15253.10,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-22,17219.40,12053.60,,,
Sigonella,2597,Jox Sports Bar 201401,May-22,28587.95,20011.55,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-22,8696.85,6087.80,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-22,11048.05,7733.65,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-22,1943.60,6662.60,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-22,7574.40,0.00,156819.30,109773.55,
Sigonella,2597,Jox Sports Bar 201401,Oct-22,1967.45,1377.20,,,
Sigonella,2597,Jox Sports Bar 201401,Nov-22,9429.00,6600.30,,,
Sigonella,2597,Jox Sports Bar 201401,Dec-22,3379.40,2365.60,,,
Sigonella,2597,Jox Sports Bar 201401,Jan-23,,,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-23,,,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-23,7587.35,7773.50,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-23,3517.60,,,,
Sigonella,2597,Jox Sports Bar 201401,May-23,10839.45,7587.60,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-23,7608.05,5325.65,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-23,9243.00,6470.10,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-23,4247.85,2973.50,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-23,10711.05,6840.40,68530.20,47313.85,
Sigonella,2597,Jox Sports Bar 201401,Oct-23,8798.25,7254.75,,,
Sigonella,2597,Jox Sports Bar 201401,Nov-23,8820.70,4957.05,,,
Sigonella,2597,Jox Sports Bar 201401,Dec-23,12814.20,9911.00,,,
Sigonella,2597,Jox Sports Bar 201401,Jan-24,30862.00,20726.90,,,
Sigonella,2597,Jox Sports Bar 201401,Feb-24,14668.95,11812.05,,,
Sigonella,2597,Jox Sports Bar 201401,Mar-24,23053.85,16691.50,,,
Sigonella,2597,Jox Sports Bar 201401,Apr-24,31586.10,20374.15,,,
Sigonella,2597,Jox Sports Bar 201401,May-24,,,,,
Sigonella,2597,Jox Sports Bar 201401,Jun-24,,,,,
Sigonella,2597,Jox Sports Bar 201401,Jul-24,,,,,
Sigonella,2597,Jox Sports Bar 201401,Aug-24,,,,,
Sigonella,2597,Jox Sports Bar 201401,Sep-24,,,130604.05,91727.40,
Singapore,3156,Terror Club 300901,Jun-16,2332.00,1632.40,,,
Singapore,3156,Terror Club 300901 401701,Jul-16,9390.00,6573.00,,,
Singapore,3156,Terror Club 401701,Sep-16,5311.30,3717.90,21449.75,15014.80,
Singapore,3156,Terror Club 401701,Oct-16,13234.00,9263.80,,,
Singapore,3156,Terror Club 401701,Nov-16,9735.40,6814.80,,,
Singapore,3156,Terror Club 401701,Dec-16,23781.70,16647.20,,,
Singapore,3156,Terror Club 401701,Jan-17,14966.00,10476.20,,,
Singapore,3156,Terror Club 401701,Feb-17,12861.00,9002.70,,,
Singapore,3156,Terror Club 401701,Mar-17,13105.00,9173.50,,,
Singapore,3156,Terror Club 401701,Apr-17,31011.00,21707.70,,,
Singapore,3156,Terror Club 401701,May-17,16002.00,11201.40,,,
Singapore,3156,Terror Club 401701,Jun-17,15332.00,10732.40,,,
Singapore,3156,Terror Club 401701,Jul-17,29769.00,20838.30,,,
Singapore,3156,Terror Club 401701,Aug-17,188.00,6186.80,,,
Singapore,3156,Terror Club 401701,Sep-17,29652.45,14701.55,209637.55,146746.35,
Singapore,3156,Terror Club 401701,Oct-17,7464.95,5225.45,,,
Singapore,3156,Terror Club 401701,Nov-17,30961.70,21673.20,,,
Singapore,3156,Terror Club 401701,Dec-17,,,,,
Singapore,3156,Terror Club 401701,Jan-18,17633.50,12343.45,,,
Singapore,3156,Terror Club 401701,Feb-18,10459.00,7321.30,,,
Singapore,3156,Terror Club 401701,Mar-18,8792.00,6154.40,,,
Singapore,3156,Terror Club 401701,Apr-18,45612.90,31929.05,,,
Singapore,3156,Terror Club 401701,May-18,5144.00,3600.80,,,
Singapore,3156,Terror Club 401701,Jun-18,16295.70,11407.00,,,
Singapore,3156,Terror Club 401701,Jul-18,27819.00,19473.30,,,
Singapore,3156,Terror Club 401701,Aug-18,30281.25,21196.90,,,
Singapore,3156,Terror Club 401701,Sep-18,22113.00,15479.10,222577.00,155803.95,
Singapore,3156,Terror Club 401701,Oct-18,29602.70,20721.90,,,
Singapore,3156,Terror Club 401701,Nov-18,34312.00,24018.40,,,
Singapore,3156,Terror Club 401701,Dec-18,10082.80,7057.95,,,
Singapore,3156,Terror Club 401701,Jan-19,21030.75,14721.55,,,
Singapore,3156,Terror Club 401701,Feb-19,28834.00,20183.80,,,
Singapore,3156,Terror Club 401701,Mar-19,14320.00,10024.00,,,
Singapore,3156,Terror Club 401701,Apr-19,34226.20,23958.35,,,
Singapore,3156,Terror Club 401701,May-19,36381.10,25466.80,,,
Singapore,3156,Terror Club 401701,Jun-19,31110.30,21777.25,,,
Singapore,3156,Terror Club 401701,Jul-19,23339.15,16337.40,,,
Singapore,3156,Terror Club 401701,Aug-19,24730.00,17311.00,,,
Singapore,3156,Terror Club 401701,Sep-19,18919.00,13243.30,306888.00,214821.70,
Singapore,3156,Terror Club 401701,Oct-19,,,,,
Singapore,3156,Terror Club 401701,Nov-19,5955.95,4169.15,,,
Singapore,3156,Terror Club 401701,Dec-19,8814.00,6169.80,,,
Singapore,3156,Terror Club 401701,Jan-20,11537.00,8075.90,,,
Singapore,3156,Terror Club 401701,Feb-20,6806.00,4764.20,,,
Singapore,3156,Terror Club 401701,Mar-20,,,,,
Singapore,3156,Terror Club 401701,Apr-20,,,,,
Singapore,3156,Terror Club 401701,May-20,,,,,
Singapore,3156,Terror Club 401701,Jun-20,,,,,
Singapore,3156,Terror Club 401701,Jul-20,,,,,
Singapore,3156,Terror Club 401701,Aug-20,,,,,
Singapore,3156,Terror Club 401701,Sep-20,,,33112.95,23179.05,
Singapore,3156,Terror Club 401701,Oct-20,,,,,
Singapore,3156,Terror Club 401701,Nov-20,,,,,
Singapore,3156,Terror Club 401701,Dec-20,,,,,
Singapore,3156,Terror Club 401701,Jan-21,,,,,
Singapore,3156,Terror Club 401701,Feb-21,,,,,
Singapore,3156,Terror Club 401701,Mar-21,(30.50),,,,
Singapore,3156,Terror Club 401701,Apr-21,,,,,
Singapore,3156,Terror Club 401701,May-21,,,,,
Singapore,3156,Terror Club 401701,Jun-21,,,,,
Singapore,3156,Terror Club 401701,Jul-21,,,,,
Singapore,3156,Terror Club 401701,Aug-21,,,,,
Singapore,3156,Terror Club 401701,Sep-21,,,(30.50),,
Singapore,3156,Terror Club 401701,Oct-21,,,,,
Singapore,3156,Terror Club 401701,Nov-21,,,,,
Singapore,3156,Terror Club 401701,Dec-21,,,,,
Singapore,3156,Terror Club 401701,Jan-22,,,,,
Singapore,3156,Terror Club 401701,Feb-22,,,,,
Singapore,3156,Terror Club 401701,Mar-22,,,,,
Singapore,3156,Terror Club 401701,Apr-22,,,,,
Singapore,3156,Terror Club 401701,May-22,43555.00,30467.15,,,
Singapore,3156,Terror Club 401701,Jun-22,6533.00,4573.10,,,
Singapore,3156,Terror Club 401701,Jul-22,6844.00,4790.80,,,
Singapore,3156,Terror Club 401701,Aug-22,214.00,149.80,,,
Singapore,3156,Terror Club 401701,Sep-22,2485.00,1739.50,59631.00,41720.35,
Singapore,3156,Terror Club 401701,Oct-22,2430.00,1701.00,,,
Singapore,3156,Terror Club 401701,Nov-22,769.00,538.30,,,
Singapore,3156,Terror Club 401701,Dec-22,4977.00,3483.90,,,
Singapore,3156,Terror Club 401701,Jan-23,5208.00,3645.60,,,
Singapore,3156,Terror Club 401701,Feb-23,5274.00,3691.80,,,
Singapore,3156,Terror Club 401701,Mar-23,7036.00,4925.20,,,
Singapore,3156,Terror Club 401701,Apr-23,8593.00,6015.10,,,
Singapore,3156,Terror Club 401701,May-23,2953.00,2067.10,,,
Singapore,3156,Terror Club 401701,Jun-23,8199.00,5739.30,,,
Singapore,3156,Terror Club 401701,Jul-23,3873.00,2711.10,,,
Singapore,3156,Terror Club 401701,Aug-23,2607.00,1824.90,,,
Singapore,3156,Terror Club 401701,Sep-23,1465.20,1306.90,53384.20,37650.20,
Singapore,3156,Terror Club 401701,Oct-23,(42.60),,,,
Singapore,3156,Terror Club 401701,Nov-23,2781.10,2211.95,,,
Singapore,3156,Terror Club 401701,Dec-23,1209.70,498.40,,,
Singapore,3156,Terror Club 401701,Jan-24,8473.80,5937.40,,,
Singapore,3156,Terror Club 401701,Feb-24,2031.05,1531.95,,,
Singapore,3156,Terror Club 401701,Mar-24,7631.00,5259.10,,,
Singapore,3156,Terror Club 401701,Apr-24,1104.40,866.60,,,
Singapore,3156,Terror Club 401701,May-24,,,,,
Singapore,3156,Terror Club 401701,Jun-24,,,,,
Singapore,3156,Terror Club 401701,Jul-24,,,,,
Singapore,3156,Terror Club 401701,Aug-24,,,,,
Singapore,3156,Terror Club 401701,Sep-24,,,23188.45,16305.40,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Oct-08,29994.73,25189.00,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Nov-08,17335.84,8343.30,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Dec-08,22523.40,15523.25,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jan-09,16721.52,10484.10,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Feb-09,15153.75,10685.50,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Mar-09,29917.59,20984.30,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Apr-09,3988.75,3938.85,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,May-09,34864.02,23106.45,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jun-09,11058.51,7862.85,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jul-09,25224.28,18589.90,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Aug-09,8487.28,6341.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Sep-09,15017.01,9532.80,230286.68,160581.95,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Oct-09,35535.93,24717.25,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Nov-09,34918.72,24868.10,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Dec-09,12354.00,8647.80,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jan-10,16421.03,13954.45,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Feb-10,33099.68,19940.20,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Mar-10,20720.11,14172.20,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Apr-10,6106.45,4277.00,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,May-10,19621.25,15523.35,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jun-10,22951.00,15418.20,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jul-10,16936.27,11654.95,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Aug-10,23218.40,16023.70,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Sep-10,11080.34,8178.10,252963.18,177375.30,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Oct-10,13389.66,8983.80,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Nov-10,19820.13,12588.80,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Dec-10,11112.97,7931.70,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jan-11,9710.94,7704.20,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Feb-11,16920.80,11844.55,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Mar-11,5816.75,9053.10,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Apr-11,6473.77,4801.15,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,May-11,20349.03,14258.30,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jun-11,24683.34,14065.70,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jul-11,25958.99,17025.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Aug-11,16523.10,10629.35,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Sep-11,13725.83,9813.35,184485.31,128699.65,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Oct-11,17896.42,13036.50,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Nov-11,25462.04,17362.10,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Dec-11,14495.16,9977.05,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jan-12,15683.91,10765.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Feb-12,14389.20,10078.30,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Mar-12,11644.60,7846.25,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Apr-12,16096.06,11214.70,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,May-12,18821.05,13318.40,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jun-12,15924.67,11560.20,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jul-12,18600.00,14537.25,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Aug-12,16389.47,9854.60,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Sep-12,18348.10,12839.75,203750.68,142390.75,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Oct-12,22589.98,16224.70,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Nov-12,26305.22,18516.80,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Dec-12,8097.11,5442.50,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jan-13,17996.65,12597.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Feb-13,19407.70,13388.95,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Mar-13,2312.96,10959.80,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Apr-13,14716.53,15204.50,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,May-13,42022.47,15954.90,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jun-13,26344.23,18670.80,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jul-13,21730.69,14722.80,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Aug-13,34499.18,24375.25,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Sep-13,14196.37,9785.00,250219.09,175843.65,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Oct-13,25619.49,17504.20,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Nov-13,32995.80,23097.05,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Dec-13,30616.80,21431.75,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jan-14,16789.89,11444.85,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Feb-14,19428.76,13808.85,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Mar-14,45449.35,31814.55,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Apr-14,32748.05,22923.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,May-14,27619.75,20187.95,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jun-14,19299.85,13509.90,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jul-14,15388.60,10846.05,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Aug-14,17734.77,11466.70,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Sep-14,12770.90,9336.70,296462.01,207372.20,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Oct-14,11799.24,8359.70,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Nov-14,14712.00,9976.40,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Dec-14,11833.26,8096.90,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jan-15,6766.74,4895.10,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Feb-15,12777.41,8466.50,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Mar-15,9427.81,9272.40,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Apr-15,25867.20,18014.15,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,May-15,7672.89,4898.60,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jun-15,9775.08,5111.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jul-15,12385.89,9187.50,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Aug-15,15657.38,10668.70,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Sep-15,4508.73,2999.85,143183.63,99947.45,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Oct-15,6338.68,6075.30,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Nov-15,13715.85,7941.50,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Dec-15,11011.70,7199.55,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jan-16,13028.72,8585.60,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Feb-16,10611.32,7330.50,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Mar-16,4857.27,3550.45,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Apr-16,7581.97,6310.50,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,May-16,8706.68,5574.80,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jun-16,4465.91,2663.50,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jul-16,13066.97,9422.00,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Aug-16,14444.57,10518.20,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Sep-16,7079.53,5275.75,114909.17,80447.65,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Oct-16,17709.84,11765.60,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Nov-16,5719.37,4120.20,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Dec-16,9567.62,6752.15,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Jan-17,6187.00,4330.90,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Feb-17,13976.53,10248.90,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Mar-17,11391.03,7835.10,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,Apr-17,8965.84,6052.90,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,May-17,10560.46,7423.45,,,
